name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010760_0010#0,"""เห็นแล้ว! เห็นแล้วล่ะ!<br>เห็นอะไรนะเหรอ? นั่นไง<br>ที่เขากำลังลือกันอยู่นะ!"""
un_010760_0020#0,"""ไม่รู้จักเหรอ?<br>คนที่แต่งชุดดำมิดทั้งตัวนั้นไง"""
un_010760_0030#0,"""โห สุดยอดไปเลยเนอะ<br>มิน่าผู้คนถึงพูดถึงกันเยอะแยะ<br>ดำไปหมดทุกมุมจริงๆ"""
un_010760_0040#0,"""รายละเอียดเหรอ? ล้อเล่นหรือเปล่า<br>ใครจะไปอยากเข้าใกล้มันล่ะ ไม่มีทางหรอก"""
un_010760_0050#0,"""ถ้ายังอยากมีชีวิตอยู่ล่ะก็<br>มองมันจากที่ไกลๆ ก็พอแล้ว!"""
un_010760_0010#1,"""見ちゃった、見ちゃったぜ！<br>何を、って？\u3000あれだよ<br>噂の人影ってやつだよ！"""
un_010760_0020#1,"""知らないのか？<br>ナベリウスで時々、真っ黒な<br>人影が目撃されてるってハナシ。"""
un_010760_0030#1,"""いやー、すごかったぜ。<br>ありゃみんなもびっくりするよ。<br>本当に黒ずくめだもんな。"""
un_010760_0040#1,"""詳細？\u3000冗談、怖くて近づけねえよ！<br>それになんか、近寄りがたい<br>雰囲気も出してたしな。"""
un_010760_0050#1,"""命あってのなんとやら。<br>おれは見られただけで満足！"""
