name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010030_0010#0,""".........."""
un_010030_0020#0,"""พยายามได้ดีนะเนี่ย<br><%me><br>ทักษะการต่อสู้พัฒนาขึ้นเยอะเลย"""
un_010030_0030#0,"""แต่ว่านะ จะพูดยังไงดี<br>พอเห็นการต่อสู้ของท่านแล้ว<br>ข้ารู้สึกแปลก ๆ อย่างบอกไม่ถูก"""
un_010030_0040#0,"""อ๊า...... อิธิบายไม่ออกแฮะ<br>เหมือนมันติดอยู่ที่ปากนี่แหละ......<br>ปัดโธ่ จะพูดยังไงดีเนี่ย!"""
un_010030_0050#0,"""อา ไม่ใช่ความผิดของท่านหรอก<br>มันเป็นปัญหาด้านพลังในการจำของข้าน่ะ<br>ซึ่งก็ข้าบ่นกับตัวเองน่ะ"""
un_010030_0060#0,""".......เอาเถอะ ขอโทษทีที่จู่ ๆ พูดขึ้นมา<br>อย่าสนใจเลย ข้าขี้ลืมเองแหละ<br>ข้านี่ความจำแย่จริง ๆ น๊า"""
un_010030_0010#1,"""…………"""
un_010030_0020#1,"""頑張ってるな<br><%me>。<br>いい戦いっぷりだと思うぜ。"""
un_010030_0030#1,"""だけど、なんだろうな<br>お前さんの戦いを見てると感じる<br>このもやもやしたのは。"""
un_010030_0040#1,"""あー……うまく説明できん。<br>のどの奥にひっかかるような感じ……<br>くそ、わっかんねえな！"""
un_010030_0050#1,"""ああ、別にお前さんのせいじゃないぞ。<br>オレの記憶力が悪いのが問題。<br>つまりオレの独り相撲だ。"""
un_010030_0060#1,"""……ま、煙に巻くようですまないが<br>気にすんな。オレもそのうち忘れる。<br>なんてったって、記憶力悪いからな。"""
