st_042040_0001#0,"""A.D.2028/3/23/11:00"""
st_042040_0010#0,"""き……！"""
st_042040_0020#0,"""いやああああああぁぁぁッ！！！<br>何！\u3000何なの！\u3000この可愛い生き物は！"""
st_042040_0030#0,"""やだやだやーだー！\u3000かーわーいーいー！<br>キン・パツ！\u3000ヘキ・ガン！<br>そして、ダボ袖着こなし！\u3000奇跡だよ！"""
st_042040_0040#0,"""……この人、怖い！<br>お姉ちゃん！\u3000お姉ちゃん！"""
st_042040_0050#0,"""へへへ、そんな邪険にしないでよう。<br>おねーさんとイイコトしようよう。<br>何も悪いことはしないからさあ。"""
st_042040_0060#0,"""落ち着け。"""
st_042040_0070#0,"""コオリ、あんた男苦手なんじゃなかったっけ？"""
st_042040_0080#0,"""男の娘は別腹だよ、別腹ー！"""
st_042040_0090#0,"""音じゃわからないところで<br>すごいこと言っただろ今。"""
st_042040_0100#0,"""それでヒツギちゃん、この子<br>どこからお持ち帰りしてきたの！"""
st_042040_0110#0,"""…………笑わずに聞いてよ？"""
st_042040_0120#0,"""ＰＳＯ２の中から……<br>うーん、うーん……ううーん……"""
st_042040_0130#0,"""にわかには信じがたい話だと思うけど<br>嘘じゃないの。<br>状況から考えて、それしかない。"""
st_042040_0140#0,"""疑ってないよ。<br>わたし、ヒツギちゃんを疑ったこと<br>一度でもあった？"""
st_042040_0150#0,"""でも、それが本当となると……<br>……わたしでも、こんなかわいい子を<br>連れて帰って来られるのかな？"""
st_042040_0160#0,"""あたしは真面目な話をしてるの。"""
st_042040_0170#0,"""ちょ、ちょっとしたお茶目だよー。"""
st_042040_0180#0,"""でも、ヒツギちゃんがＰＳＯ２内から<br>アルくんを連れてきちゃったって思うのは<br>そう思うなりの事件があった、ってことでしょ？"""
st_042040_0190#0,"""どういうことがあったかを振り返れば<br>理屈はともかく、原因の心当たりぐらい<br>浮かんでくるんじゃないかな？"""
st_042040_0200#0,"""そうはいっても……<br>昨日起きたことは全部想定外のことで<br>どれが原因だったか、見当もつかない。"""
st_042040_0210#0,"""……アルくん。<br>貴方は何か覚えていないの？"""
st_042040_0220#0,"""んー……あとはー、そうだねー。<br>他の当事者に話を聞いたりできれば<br>何かわかったりするかもしれないけどー……"""
st_042040_0230#0,"""他の当事者となると<br><%me>だけど……"""
st_042040_0240#0,"""<%me>のことまで<br>うまく説明できる自信がない……！<br>むしろ、誰かあたしに説明して……ッ！"""
st_042040_0250#0,"""はっ……くしゅん！"""
st_042040_0260#0,"""そういえば聞くの忘れてたけど<br>どうしてあんな服装なの？"""
st_042040_0270#0,"""う……アルが着られそうな服が<br>今これだけしかなくて……"""
st_042040_0280#0,"""……ふむふむ。<br>わからないことはいっぱいだけど<br>まず、やるべきことがあったね。"""
st_042040_0290#0,"""アル。<br>あんたの服、買いに行こっか。"""
st_042040_0300#0,"""服……いいなあ、私も時には<br>別の服に着替えてみたりしたいな……<br>……はっ！\u3000な、なんでもないですよー！"""
st_042040_0310#0,"""こほん！\u3000さて、あのアルくんのことですが<br>こちらの世界の人なのか、あちらの世界の人なのか<br>……データが足りなくて、不明ですね。"""
st_042040_0320#0,"""直に会えば何かわかると思うのですが<br>来いと言うわけにもいきませんし……<br>むむむ、歯がゆいです。"""
