st_061040_0001#0,"""A.P.242/2/15/11:00"""
st_061040_0010#0,"""咦、阿露瑪小姐？"""
st_061040_0020#0,"""啊、大家、呃……<br>感覺商量結束了嗎？"""
st_061040_0030#0,"""阿露瑪小姐、沒事吧？<br>感覺你身體狀況很不好。"""
st_061040_0040#0,"""如果可以的話我想堅強一些<br>但是完全不行。"""
st_061040_0050#0,"""啊啊啊啊……<br>就像以前戰鬥之後一樣。好懷念啊……"""
st_061040_0060#0,"""嗯……上次那個叫示巴的女孩<br>來的時候、是不是做了什麼啊……？"""
st_061040_0070#0,"""不、可能是我自己的錯吧……<br>為了防止光子被吸收而豎起防壁<br>因為那個原因嗎……"""
st_061040_0080#0,"""哇、哇、哇！<br>你、不會消失吧？"""
st_061040_0090#0,"""啊、沒關係、沒關係。<br>感覺沒那麼嚴重。<br>……雖然不知道能不能治好。"""
st_061040_0100#0,"""不、那個相當嚴重！"""
st_061040_0110#0,"""哈哈哈。<br>慌張也沒辦法、就是這樣。<br>……好好的治療、慢慢來。"""
st_061040_0120#0,"""……但是對不起、你們兩個。<br>現在、勉強消失也不好<br>也許我暫時沒有戰鬥力。"""
st_061040_0130#0,"""你太努力了"""
st_061040_0140#0,"""好好休息吧"""
st_061040_0150#0,"""嗯、那就這樣<br>就讓我來撒個嬌吧。"""
