name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010370_0010#0,"""อ้าว คู่หูไม่ใช่เหรอเนี่ย!<br>กำลังตามหาอะไรอยู่รึ?<br>แฮะๆ ข้าเองก็เหมือนกัน"""
un_010370_0020#0,"""ในที่สุดตอนนี้ข้าก็ไปไหนมาไหน<br>ได้อย่างอิสระซะที<br>ต่อจากนี้ไปคือจุดเริ่มต้นของข้าล่ะ!"""
un_010370_0030#0,"""ให้ช่วยไหมเหรอ? ไม่เป็นไรๆ<br>ตอนนี้ข้ามีเป้าหมายแล้ว ข้าแค่<br>เดินเล่นเฉยๆ เผื่อได้เจออะไรเพิ่มอีก!"""
un_010370_0040#0,"""นั่นไม่ได้หมายความว่าข้าไม่ได้จริงจังหรอกนะ<br>ข้าคิดที่จะทำมันด้วยตัวคนเดียวอยู่แล้ว"""
un_010370_0050#0,"""ซึ่งถ้าเป็นอย่างนั้นมันคงจะรู้สึกดีมากๆ แน่<br>เวลาที่ข้าทำมันได้สำเร็จว่าไหม?"""
un_010370_0060#0,"""......ก็ตามนั้นแหละ ยังไงก็ขอบคุณ<br>น้ำใจที่อยากช่วยนะ ถ้าข้าเจอ<br>ปัญหาล่ะก็ ข้าจะเรียกท่านคนแรกเลย!"""
un_010370_0070#0,"""ไปล่ะนะ!"""
un_010370_0010#1,"""おっ、相棒じゃんか！<br>お前も探索か何かか？<br>へへ、おれもそんなところだよ。"""
un_010370_0020#1,"""やーっといろんなところに<br>行けるようになってきたからな。<br>ここからおれの本当の始まり！"""
un_010370_0030#1,"""手伝い？\u3000いーよいーよ、そういうの。<br>正直、アテのない探しものだしな。<br>見つかったらもうけもん、程度！"""
un_010370_0040#1,"""もちろん、諦めてるわけじゃねえよ？<br>見つける気はマンマン。<br>おれの手で見つけ出したい、ってだけ。"""
un_010370_0050#1,"""だってなんつーか、そのほうが<br>感動的だと思わねえ？"""
un_010370_0060#1,"""……なーんてな。<br>ま、気遣ってくれてありがとよ相棒。<br>困ったら真っ先に連絡するからさ！"""
un_010370_0070#1,"""んじゃなー！"""
