11_voice_NPC_5026_100#0,"""สวัสดี สวัสดี<br>ไม่เจอกันตั้งนาน ยังดูยุ่งเหมือนเดิมเลยนะ"""
Kuro_01_020#0,"""หือหือ<br>ความเห็นเกี่ยวกับแมวนั่นเหรอ?"""
Kuro_01_030#0,"""โทษนะ ข้าเองก็ไม่ค่อยเข้าใจเท่าไหร่หรอก<br>แต่เสียใจด้วยนะ ที่มันพังซะแล้วน่ะ"""
Kuro_01_040#0,"""แต่ว่า ถ้าไปเล่นกับพวกศัตรูล่ะก็<br>อาจมีอะไรงอกออกมาใหม่ก็ได้"""
Kuro_01_050#0,"""ก็ตามนี้ล่ะ ฝากบอกแมวนั่นด้วยละกันนะ<br>ไปก่อนล่ะ เจอกันๆ"""
11_voice_NPC_5026_100#1,"""こんにちは、こんにちはぁ。<br>相変わらず、なんとも<br>忙しそうな様子ですねぇ。"""
Kuro_01_020#1,"""ふむふむ。<br>あのネコさんの印象ですかぁ？"""
Kuro_01_030#1,"""あいにく、リサにはそういうの<br>よくわからないんですよねぇ。<br>残念ですねぇ、壊れてますからねぇ。"""
Kuro_01_040#1,"""でも、リサと一緒に敵さんたちを<br>弄りに行ってくれたなら、何かが<br>芽生えるのかもしれないですねぇ。"""
Kuro_01_050#1,"""という内容を、あのネコさんに<br>お伝えいただけますかぁ？<br>では、ではではでは。"""
11_voice_NPC_5026_101#0,"""อ้าว สวัสดี<br>เจอกันอีกแล้วนะ"""
Risa_favs_before_020#0,"""โชคดีจัง วันนี้ข้ามีของจะให้ท่านด้วยล่ะ"""
Risa_favs_before_030#0,"""นี่ ช่วยรับไว้ด้วยนะ"""
Risa_favs_after_010#0,"""ไม่ต้องขอบอกขอบใจหรอกน่า<br>ข้าเก็บไว้ก็ไม่ได้ใช้หรอก"""
Risa_favs_after_020#0,"""ถ้าบังเอิญมันช่วยให้ท่านมีชีวิตรอดได้<br>วันหลังก็คงได้เจอกันอีกนะ"""
Risa_favs_after_030#0,"""ฮิฮิ ฮิฮิฮิฮิฮิ"""
11_voice_NPC_5026_101#1,"""あらあ、こんにちわあ。<br>また来てくれたんですねえ。"""
Risa_favs_before_020#1,"""リサはうれしいので<br>こんなものをあげちゃいます。"""
Risa_favs_before_030#1,"""はい、受け取ってくださいねえ。"""
Risa_favs_after_010#1,"""お礼なんかいりませんよお。<br>リサだと持て余しちゃう<br>だけですしねえ。"""
Risa_favs_after_020#1,"""うまくつかって生き延びて<br>また会いに来て下さいねえ。"""
Risa_favs_after_030#1,"""ふふっ、うふふふふっ。"""
Risa_favs_present_010#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_020#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_030#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_040#0,"""Risa มอบ [Sneak Shooter] ให้กับท่าน"""
Risa_favs_present_050#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_060#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_070#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_080#0,"""Risa มอบ [Piercing Shell] ให้กับท่าน"""
Risa_favs_present_090#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_100#0,"""Risa มอบ [Element Synthesizer] ให้กับท่าน"""
Risa_favs_present_010#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_020#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_030#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_040#1,"""リサから『スニークシューター』を受け取りました。"""
Risa_favs_present_050#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_060#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_070#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_080#1,"""リサから『ピアッシングシェル』を受け取りました。"""
Risa_favs_present_090#1,"""リサから『シンセサイザー』を受け取りました。"""
Risa_favs_present_100#1,"""リサから『シンセサイザー』を受け取りました。"""
11_voice_NPC_5026_100#2,"""สวัสดี<br>พอดีตอนนี้ ข้าแอบมาพักผ่อนน่ะ<br>เห็นก็รู้แล้วใช่มั้ยล่ะ? ฮิฮิ"""
Risa_01_020#0,"""การเป็น Sniper  ต้องใช้สมาธิมากเลยนะ<br>เพราะอย่างงั้นก็เลยต้องการเวลาพักสมองมากหน่อย<br>ฮิฮิ ฮิฮิฮิฮิ"""
11_voice_NPC_5026_100#3,"""こんにちわあ。<br>リサはですねえ、休憩中です。<br>見ればわかりますかあ？\u3000ふふっ。"""
Risa_01_020#1,"""スナイパーはあ、重労働なんです。<br>だから、休息も重要なんですよお。<br>ふふっ、ふふふふっ。"""
11_voice_NPC_5026_100#4,"""รู้รึป่าวไม่ว่าศัตรูตัวไหนก็มีจุดอ่อนด้วยกันทั้งนั้น<br>ถ้าเล็งจุดอ่อนของมันดีๆ ไม่ทันไรก็จัดการมันได้แล้วล่ะ"""
11_voice_NPC_5026_100#5,"""どんな相手でも弱点はありますよお？<br>そこを集中的に狙えば、さくっと<br>命を散らせてくれますねえ。"""
11_voice_NPC_5026_106#0,"""คนที่จะเข้ามาคุยกับ ข้าเนี่ย<br>หายากมากๆๆๆๆเลยนะ<br>เลยแปลว่าท่านคงเป็นคนไม่ค่อยปกติเท่าไหร่"""
11_voice_NPC_5026_106#1,"""リサに話しかけてくる人というのは<br>実は実はかなり珍しいんですよねえ。<br>だからあなたは、変わり者。"""
11_voice_NPC_5026_100#6,"""ที่จริงแล้ว แต่ก่อนข้าก็ไม่ใช่คนแบบนี้หรอก<br>เป็นคนขี้อาย เรียบร้อยเลยเชื่อปะล่ะ"""
Risa_04_020#0,"""ส่วนทำไมไปๆมาๆถึงกลายเป็นแบบนี้ได้<br>...เป็นความลับของข้า<br>ฮิฮิ ฮิฮิฮิ"""
11_voice_NPC_5026_100#7,"""べつに、リサはむかしっから<br>こんな感じだったわけじゃないです。<br>恥じらいある女の子だったですよお。"""
Risa_04_020#1,"""それがどうしてこうなったのかは<br>……乙女の秘密です。<br>ふふっ、ふふふっ。"""
11_voice_NPC_5026_104#0,"""ข้าไม่เคยคิดอยากตายหรอก<br>แต่ถ้าเป็นเรื่องตายแล้วไปไหนล่ะก็ เคยนั่งคิดอยู่บ่อยๆ"""
Risa_05_020#0,"""คนเราเกิดมามีแค่ชีวิตเดียว<br>จะไปทดลองมันก็ไม่ใช่เรื่องน่ะนะ<br>แต่คงน่าสนุกดี ถ้าวันนั้นมาถึงจริงๆ"""
11_voice_NPC_5026_104#1,"""死にたいと思ったことはないですが<br>死ぬってどんなことかを考えることは<br>けっこうありますねえ。"""
Risa_05_020#1,"""なにせ、生きてて一度しか<br>体験できないことですからねえ。<br>いずれ来るのが楽しみですよお。"""
11_voice_NPC_5026_105#0,"""เห็นข้าเป็นคนใช้ชีวิตแบบทิ้งๆ ขว้างๆ อย่างงั้นเหรอ<br>ข้าก็แค่สนุกกับการใช้ชีวิตที่มีให้เต็มที่เท่านั้นเอง"""
11_voice_NPC_5026_105#1,"""リサって、そんなに投げやりに<br>生きているように見えますかあ？<br>楽しいことをやってるだけですよお。"""
11_voice_NPC_5026_101#2,"""ฮิฮิ ท่านเนี่ยเป็นคนคุยสนุกดีนะ<br>ข้าก็สนุกเหมือนกัน คุยกับท่านแล้ว<br>บางครั้งรู้สึกยังกับหัวใจมันเต้นได้ยังงั้นแหละ"""
11_voice_NPC_5026_101#3,"""ふふっ、あなたとはよく話しますねえ。<br>リサもすっごく楽しいですよお。<br>久々に、心が動いている感じがします。"""
11_voice_NPC_5026_104#2,"""เคยคิดมั้ยว่าถ้าการต่อสู้จบลงแล้วจะทำอะไรต่อกับชีวิต<br>ข้าน่ะ...คิดแล้วก็เศร้าทุกทีเลย"""
Risa_08_020#0,"""ก็..ข้าไม่เคยคิดเรื่องอื่นนอกจากการฆ่าศัตรูเลยนี่นา<br>ถ้าไม่มีอะไรให้ฆ่า ข้าก็ไม่รู้จะทำอะไร"""
11_voice_NPC_5026_104#3,"""あなたはあ、戦いが終わったあとを<br>考えることはありますかあ？<br>リサはそれを考えると憂鬱です。"""
Risa_08_020#1,"""なにぶん、敵を殺すこと以外は<br>何も考えていませんからねえ。<br>完全に食いっぱぐれちゃいますよお。"""
11_voice_NPC_5026_105#2,"""พวก Darker นี่ ความลับเยอะจังเลยนะ<br>ทำไม ARKS ไม่จับพวกมันมาทำวิจัยบ้างก็ไม่รู้เนอะ"""
Risa_09_020#0,"""หรือไม่มีใครกล้าวิจัยพวกมัน?<br>ไม่งั้นก็...อาจจะเห็นว่าไม่จำเป็นต้องวิจัยก็ได้?<br>แต่จะอันไหนก็น่าสงสัยจริงๆ"""
11_voice_NPC_5026_105#3,"""ダーカーについてわからないことだらけ<br>なのに、なんでアークスは鹵獲とかして<br>調べたりしないんでしょうねえ。"""
Risa_09_020#1,"""調べるのが怖いんでしょうかねえ？<br>それとも……必要がないんでしょうか？<br>どちらにしても、不思議ですねえ。"""
11_voice_NPC_5026_100#8,"""ข้าเองก็เคยมีเรื่องที่เลือกไม่ถูกเหมือนกันนะ<br>แต่ปกติเวลาเจอเรื่องแบบนั้น<br>ข้าจะเลือกทำสิ่งที่ตัวเองอยากทำที่สุดก่อน"""
Risa_10_020#0,"""ถ้ามันเลือกยากนักก็ทำมันซะเลย<br>ดีกว่าเอาเวลามานั่งกลุ้มใจ<br>ตัดเรื่องหยุมหยิมออกไปซะ นั่นแหละดีที่สุด"""
11_voice_NPC_5026_100#9,"""リサだって、迷うときはあります。<br>でも、そういうときは結局<br>自分が一番やりたいことをしますよお。"""
Risa_10_020#1,"""うじうじ悩んで何もしないというのは<br>もう御免被りたいですからねえ。<br>ひたむきに、殺りますよぉ。"""
Alice_01_10#0,"""Risa รู้สึกตัวว่าเหมาะสมกับ <br>Ranger เมื่อไหร่น่ะเหรอคะ?<br>ถามคำถามแปลกๆ ดีนะคะเนี่ย"""
Alice_01_20#0,"""แม้ว่ามันจะไม่ใช่เรื่องที่สนุกอะไรขนาดนั้น<br>แต่เพราะคนที่ขอร้องก็เป็นคุณไม่ใช่ใครอื่น<br>ดังนั้น Risa จะเล่าให้ฟังเป็นพิเศษค่ะ"""
Alice_01_30#0,"""นั่นเป็นตอนที่ Risa ยังเป็นเด็กอยู่เลยค่ะ<br>แล้ว Risa ที่ยังใสซื่อบริสุทธิ์อยู่ก็เอา<br>ปืนของเล่นไปเล่นเลียนแบบปืนของจริง"""
Alice_01_40#0,"""ทันใดนั้นเอง! ก็มีกระสุนพุ่งออกมาจากปืนของเล่น<br>ที่ไม่ได้ใส่กระสุนเอาไว้ค่ะ การเล่นเลียนแบบก็เลย<br>พลิกกลับกลายเป็นเรื่องที่น่าเศร้าไปแทนล่ะนะคะ"""
Alice_01_50#0,"""สิ่งจำเป็นที่จะเหมาะสมกับการเป็น Ranger ก็คือ<br>ความสามารถในการเปลี่ยน Photon เป็นกระสุนและ<br>จากผลลัพธ์นั้นก็เลยทำให้ปืนของเล่นได้กราดมั่วเลยค่ะ"""
Alice_01_60#0,"""แล้วอีกฝ่ายที่โดนยิงเป็นยังไงบ้างน่ะเหรอคะ?<br>คิกๆ เรื่องนั้นน่ะ Risa ก็ต้องไม่รู้อยู่แล้ว<br>ไม่ใช่เหรอไงกันคะ"""
Alice_01_70#0,"""เรื่องที่ Risa นึกออกในตอนนี้น่ะนะคะ<br>ก็มีแค่เรื่องที่ว่าตอนนั้นน่ะ <br>รู้สึกดีมากๆ เลยเท่านั้นเองล่ะค่า?"""
Alice_01_10#1,"""リサがレンジャーの適性に<br>気付いたのはいつ、ですか？<br>ヘンな事を聞いてくるんですねえ。"""
Alice_01_20#1,"""そんなに面白い話でもありませんけど<br>他ならないあなたのお願いですから<br>リサ、特別に話しちゃいますよお。"""
Alice_01_30#1,"""あれは、リサが子供のころです。<br>純真無垢なリサは、オモチャの銃で<br>ごっこ遊びをしていたんですねえ。"""
Alice_01_40#1,"""そのとき！\u3000弾が入ってない<br>オモチャの銃から、弾が出たんです！<br>ごっこ遊びは一転、大惨事ですねえ。"""
Alice_01_50#1,"""レンジャーの適性に必要なのは<br>フォトンを弾丸化する能力など。<br>その結果がオモチャの銃乱射、です。"""
Alice_01_60#1,"""撃たれた相手はどうなったかって？<br>ふふっ、そんなのリサが知るわけ<br>ないじゃないですかあ。"""
Alice_01_70#1,"""リサが今、覚えているのはですねえ<br>それがとっても気持ちよかったって<br>ことだけなんですよお？"""
11_voice_NPC_24_103#0,"""เฮ้อ ผิดหวังจังเลยนะ<br>อยากเล่นกับ Dark Falz อีกหน่อยแท้ๆ เชียว"""
Risa_mb9_020#0,"""แต่เอาเหอะ<br>เค้าเองก็คงชอบการต่อสู้เหมือนกันหล่ะ<br>รออีกเดี๋ยวก็คงโผล่ออกมาอีกนั่นแหละ"""
11_voice_NPC_24_103#1,"""あーあ、がっかりですよう。<br>もっとあのダークファルスさんと<br>遊びたかったんですけどねえ。"""
Risa_mb9_020#1,"""まあ、あちらも戦闘がお好きな様子<br>でしたから、またそのうち<br>姿を見せそうですけどねえ。"""
11_voice_NPC_24_103#2,"""มังกรจอมอาละวาด?<br>ถึงมันจะอาละวาดหนักแค่ไหน<br>แต่มันก็มีขอบเขตของมันเหมือนกันนะ"""
Risa_mb10_020#0,"""ยิ่งถ้าเทียบกับข้าแล้ว ยังนับว่ายังห่างไกลอีกมาก<br>อยากให้ออกแรงให้มากกว่านั้นอีก"""
11_voice_NPC_24_103#3,"""ウワサのアレ。暴走龍さん？<br>暴走というわりには、ずいぶんと<br>節度を守った暴れ方をしてますねえ。"""
Risa_mb10_020#1,"""あんなの、リサにいわせてみれば<br>狂ったうちに入りませんよお。<br>もっと頑張って欲しいですねえ。"""
11_voice_NPC_24_101#0,"""งานประลองฝีมือ...ก็น่าตื่นเต้นดีนะ<br>เป็นการแข่งขันที่จะได้วัดฝีมือกันจริงใช่มั้ย"""
Risa_mb11_020#0,"""แปลได้อีกอย่างว่า<br>จะได้เห็นวิธีฆ่ากันแบบโหดๆ จนจุใจไปเลยสินะ<br>ฮิฮิฮิ น่าสนุกจังเลย"""
11_voice_NPC_24_101#1,"""戦技大会……いい響きですねえ。<br>戦闘の技術を競う大会、ですよお。"""
Risa_mb11_020#1,"""つまりそれって、うまい殺し方を<br>見せ合うってわけですもんねえ。<br>ふふふっ、楽しみですねえ。"""
11_voice_NPC_5026_100#10,"""ดาวเคราะห์ Wopan งั้นเหรอ?<br>เป็นดาวที่ประหลาดดีนะเนี้ย"""
Risa_mb12_020#0,"""ไม่รู้ทำไมแต่รู้สึกอยากลงไปทำลาย<br>โน่นนี่นั่นจนทนไม่ไหว ชั้นแค่พูดเล่น <br>ไม่ได้ทำจริงๆ หรอก"""
11_voice_NPC_5026_100#11,"""惑星ウォパル、でしたっけ？<br>あそこは不思議な感じですねえ。"""
Risa_mb12_020#1,"""なぜだか無性にあちらこちらを<br>破壊したくなっちゃうんですよお。<br>まあ、しませんけど。"""
11_voice_NPC_5026_104#4,"""แท่นบูชาของพวกมังกร เป็นที่ที่ข้าอาละวาดไม่สนุกเลย"""
Risa_mb13_020#0,"""ก็ถ้าขืนยิงไปมั่วๆ<br>อาจไปทำสมบัติล้ำค่าพังจนโดนดุได้นี่"""
Risa_mb13_030#0,"""อีกอย่าง ถึงจะยิงใส่พวกสิ่งก่อสร้าง<br>มันก็ไม่วิ่งหนี ไม่ร้องขอชีวิตนี่นา<br>ไม่เห็นหนุกเลย"""
11_voice_NPC_5026_104#5,"""龍族さんの祭壇は、ちょっとリサ的には<br>やりにくい場所ですねえ。"""
Risa_mb13_020#1,"""見境無しに撃っていたら、貴重なものを<br>損壊して怒られてしまいそうです。"""
Risa_mb13_030#1,"""それに、建造物を撃っても<br>踊ったり苦しんだりしてくれませんから<br>あんまり面白くないんですよねえ。"""
11_voice_NPC_5026_101#4,"""ดาวเคราะห์ Lilipa ระยะนี้บรรยากาศมันเปลี่ยนไปนะ"""
Risa_mb14_020#0,"""ทั้งพวก ARKS ทั้งพวก Darker<br>ออกมาวิ่งกันให้พล่านเต็มไปหมด ฮิฮิฮิ...<br>ไม่รู้ทำไมแต่มันน่าตื่นเต้นดีออกนะ"""
Risa_mb14_030#0,"""จะเกิดอะไรขึ้นกันแน่นะ<br>แต่ไม่ว่าเป็นอะไรก็ยังน่าสนุกอยู่ดีล่ะนะ"""
11_voice_NPC_5026_101#5,"""惑星リリーパ、最近雰囲気が<br>変わってきていますねえ。"""
Risa_mb14_020#1,"""アークスの活動もダーカーの活動も<br>どんどん活発になっていて、ふふふ……<br>なんだか少し、わくわくします。"""
Risa_mb14_030#1,"""何が起きるんでしょうねえ。<br>何が起きるか、楽しみですねえ。"""
11_voice_NPC_5026_102#0,"""Undersea ของดาวเคราะห์ Wopal เหรอคะ<br>......ที่นั่นน่ะเป็นสถานที่ๆ Risa ไม่ค่อยจะ<br>ชอบซักเท่าไหร่หรอกนะคะ"""
Risa_mb15_020#0,"""อธิบายไม่ถูกเหมือนกันค่ะ<br>แต่มันรู้สึกลางไม่ดีเอามากๆ<br>เป็นที่ๆ น่าหงุดหงิดเหลือเกินเลยค่ะ"""
Risa_mb15_030#0,"""ดังนั้น Risa ก็เลยระวังตัวเองไม่ให้ไปที่นั่น<br>น่านับถือใช่มั้ยล่ะคะ?<br>กรุณาชมชั้นหน่อยสิคะ"""
11_voice_NPC_5026_102#1,"""惑星ウォパルの海底、ですか。<br>……あそこはリサ、あんまり<br>好きじゃない場所ですねえ。"""
Risa_mb15_020#1,"""説明はできないんですけど<br>とっても不気味な感じなんです。<br>むしょうに腹立たしいんですよお。"""
Risa_mb15_030#1,"""だからリサはあそこでは自重してます。<br>えらいですよね？<br>褒めてくださいねえ。"""
