st_061070_0001#0,"""A.P.242/2/17/10:00"""
st_061070_0010#0,"""おかえりなさい、お二人とも。<br>サラさんの紹介で、Ａ．Ｉ．Ｓの<br>専属研究員の方に会ってきたんですよね。"""
st_061070_0020#0,"""うん。<br>リュドミラちゃんって子。"""
st_061070_0030#0,"""すごく、のめり込みそうな子だった"""
st_061070_0040#0,"""すごく、頼もしそうな子だった"""
st_061070_0050#0,"""あはは……<br>悪い子じゃないと思うけどね。"""
st_061070_0060#0,"""あはは……<br>好きなことに一直線、って感じだから<br>頼もしいといえば、頼もしいのかもね。"""
st_061070_0070#0,"""アークスにおいて優秀な人材は<br>一癖も二癖もある人ばっかりだ。<br>君たちのように、ね。"""
st_061070_0080#0,"""しかし、宙間戦闘可能とする改良案を<br>即座に提案してきたのは彼女さ。<br>そしてそれをすぐに実現してみせた。"""
st_061070_0090#0,"""演算でも計り知れない天才ってのは<br>だいたいは突拍子もなく現れるから<br>……ほんと、面白いよね。"""
st_061070_0100#0,"""シャオ達は何をしていたんだ？"""
st_061070_0110#0,"""他に準備することは？"""
st_061070_0120#0,"""シバたちの所在を掴む算段と<br>次善策の準備、かな。"""
st_061070_0130#0,"""……そうだね。<br>何が起きても慌てないような<br>心の準備、じゃないかな。"""
st_061070_0140#0,"""ダーカー相手の今までは<br>情報という側面で<br>アークスは優位に立てていた。"""
st_061070_0150#0,"""ダーカーがどこにいるかを感知し<br>ダークファルスの発生予兆をつかみ<br>予めの準備ができていた。"""
st_061070_0160#0,"""だけど今回の相手は、今までと違う。<br>向こうの方が、こちらより情報的に<br>優位にある。"""
st_061070_0170#0,"""だから、いつ何が起きても大丈夫な<br>準備と心構えが必要……"""
st_061070_0180#0,"""シャオ？"""
st_061070_0190#0,"""……くそ。<br>ここまで差があるのか。"""
st_061070_0200#0,"""シャオくん！？"""
st_061070_0210#0,"""き、緊急警報発令！<br>次元歪曲反応！\u3000敵の出現です！"""
st_061070_0220#0,"""出現場所は……マザーシップ内部！<br>マザーシップ内部に、敵反応感知！"""
st_061070_0230#0,"""演算するまでもない。<br>何事も頭を潰せば、終わりです。"""
skit01#0,"""How Do We Resist The Demise"""
skit02#0,"""終に抗う術"""
