st_063090_0001#0,"""A.P.242/3/10/12:00"""
st_063090_0010#0,"""懐かしいね、ここ。<br>またここを守ることになるなんて<br>思いもしなかったな。"""
st_063090_0020#0,"""かつて結灰陣を敷いた場所。<br>あの場にそなたたちを送る。"""
st_063090_0030#0,"""要石を守りつつ、その場で敵を要撃。<br>本命が現れるまで、場を死守する。"""
st_063090_0040#0,"""敵は、そなたたちの出現を感知し<br>こぞって集まってくるはずだ。<br>そしていずれは、かの狼藉者も現れる。"""
st_063090_0050#0,"""……囮、ってやつだね。"""
st_063090_0060#0,"""その通り。<br>最も危険な役回りだ。<br>もちろん、断ってくれても……"""
st_063090_0070#0,"""それで、上手くおびきよせられたら？"""
st_063090_0080#0,"""さすればあとは簡単よ。<br>……要石を、破壊させればよい。"""
st_063090_0090#0,"""それだと禍津が復活するのでは？"""
st_063090_0100#0,"""結灰陣が弱くなるのでは？"""
st_063090_0110#0,"""いかにも。<br>要石がなくなれば、結灰陣は弱まり<br>そして、禍津も即座に復活するだろう。"""
st_063090_0120#0,"""……だが、それでよいのだ。<br>その後のことはわらわを信じて<br>任せてほしい。"""
