st_064010_0001#0,"""A.P.242/3/22/19:00"""
st_064010_0010#0,"""まずは現状を確認しよう。"""
st_064010_0020#0,"""スクナヒメの協力もあって<br>フォトナーの一人、ミトラを撃破。<br>これは大きな成果といえる。"""
st_064010_0030#0,"""気休めはよせ、小僧。<br>してやられた形じゃ。<br>本来の狙いは奴ではなかった。"""
st_064010_0040#0,"""気休めなんかじゃないさ。<br>力を封じることさえ出来れば<br>倒せるというのを証明できたんだ。"""
st_064010_0050#0,"""それがわかったからこその<br>シバの大攻勢だと考えている。"""
st_064010_0060#0,"""転移による強襲は事前に演算感知可能。<br>なので、こちらの準備が整う前に<br>圧倒的な力で押しつぶすつもりだ。"""
st_064010_0070#0,"""……正直、戦況は芳しくありません。"""
st_064010_0080#0,"""改良型Ａ．Ｉ．Ｓの配備が進み<br>なんとか対抗できていますが<br>シバが来ると、太刀打ちできません。"""
st_064010_0090#0,"""現在はヒューイさん指揮のもと<br>後退戦術で時間を稼いでいる形です。<br>それもいつまでもつか……"""
st_064010_0100#0,"""……わらわも協力したいところじゃが<br>封印を砕いたことで猛った禍津を<br>抑え込むので精一杯。"""
st_064010_0110#0,"""それでなくとも、猛りし禍津の撃退に<br>アークスの手を借りておる状況じゃ。<br>……まっこと、情けない話よ。"""
st_064010_0120#0,"""タマヒメちゃん……"""
st_064010_0130#0,"""スクナヒメ。<br>君はまず自分の傷を癒やすことを<br>最優先に考えてくれ。"""
st_064010_0140#0,"""……あいわかった。<br>動きがあれば、知らせよ。"""
st_064010_0150#0,"""待たせてしまって申し訳ない。<br>はじめましてになるね、ファレグ。"""
st_064010_0160#0,"""お気になさらず。<br>アークスが危機的状況にあることは<br>私もこの身をもって感じ取りましたので。"""
st_064010_0170#0,"""……シバのことだね。"""
st_064010_0180#0,"""彼女は<%me>さん達を<br>相手にしてもなお、余裕を残していました。<br>それゆえ私の攻撃にも即応できた。"""
st_064010_0190#0,"""圧倒的な出力による攻撃と<br>余裕による正確な状況分析。<br>自己の強みを活かした戦い方ですね。"""
st_064010_0200#0,"""あれを抜くのは<br>一筋縄ではいきませんよ。"""
st_064010_0210#0,"""もっとも、だからこそ楽しいのですが。"""
st_064010_0220#0,"""あのー……ファレグさんは<br>どうしてこちらに来たのですか？"""
st_064010_0230#0,"""簡単な理由ですよ。<br>強者の気配を感じ取ったのが一つ。"""
st_064010_0240#0,"""そしてもう一つは、地球側で<br>不穏な空気を感じ取ったからですが……"""
st_064010_0250#0,"""……はからずも、その原因について<br>おおよその答えは見えました。"""
st_064010_0260#0,"""緊急通信！？<br>地球の……エンガさんからです！"""
st_064010_0270#0,"""……シエラ、繋いで。"""
st_064010_0280#0,"""<%me>、シエラさん！<br>毎度毎度、急な連絡で悪い！"""
st_064010_0290#0,"""そっちもずいぶんヤバそうだが<br>地球もかなりヤバい！<br>幻創種じゃないバケモノが出てきやがった！"""
st_064010_0300#0,"""これは、フォトナーの手勢！？<br>どうして地球に……！"""
st_064010_0310#0,"""……シバ、という輩が送り込んだのでしょう。<br>いえ、送り込んでいたというべきでしょうか。<br>全ての世界をまとめて壊すために。"""
st_064010_0320#0,"""私は一足先に戻らせてもらいます。<br>彼らだけでは荷が勝っているでしょうし。<br>……オフィエル。"""
st_064010_0330#0,"""こっちの情勢もまずいが<br>地球のことも放置はできない。"""
st_064010_0340#0,"""<%me>。<br>地球のことは君が一番詳しいはずだ。<br>様子を見てきてもらえるかな。"""
skit01#0,"""Guardians of The Earth"""
skit02#0,"""地球を守る勇士たち"""
