st_046040_0001#0,"""A.D.2028/4/19/13:30"""
st_046040_0010#0,"""ふう、ふう……はは、はははっ！<br>ヒツギちゃん、元気だねヒツギちゃん！<br>この前のお人形さん状態と大違いだよ！"""
st_046040_0020#0,"""ああ、ああ！\u3000楽しい、楽しいなあ……！<br>やっぱりヒツギちゃんと一緒が一番楽しい！"""
st_046040_0030#0,"""おい、ヒツギ……わかってるだろうが<br>あいつ何かおかしいぞ。"""
st_046040_0040#0,"""言動はいつもあんなものだったよ。"""
st_046040_0050#0,"""……友達は選べよ。"""
st_046040_0060#0,"""余計なお世話。"""
st_046040_0070#0,"""でもね、元々ヘンな子ではあったけど<br>コオリはあんな子じゃない……"""
st_046040_0080#0,"""ふふ、あはは、あはははははははっ！<br>楽しいなあ！\u3000ヒツギちゃんと遊べて<br>ほんっと、楽しいなあ！\u3000はあ、はあっ！"""
st_046040_0090#0,"""それに、あの笑い方……<br>あれは、コオリが……！"""
st_046040_0100#0,"""エスカダーカー！<br>ちっ、まだ残っていやがったか！"""
st_046040_0110#0,"""っ！？"""
st_046040_0120#0,"""コオリ！\u3000危ないッ！"""
st_046040_0130#0,"""ヒツギッ！"""
st_046040_0140#0,"""……ヒツギちゃん？<br>ヒツギちゃんが、わたしを助けてくれたの？"""
st_046040_0150#0,"""ヒツギちゃん、操られてるはずなのに……<br>……どうして？"""
st_046040_0160#0,"""……友達だからに、決まってるでしょ！"""
st_046040_0170#0,"""とも……だち……！<br>……そうだ、わたしはヒツギちゃんの友達で<br>いつも、いつだって一緒に……そばに……！"""
st_046040_0180#0,"""……それ以上、考える必要はない。<br>心静かに、目を瞑れ。"""
st_046040_0190#0,"""オフィエルさん……"""
st_046040_0200#0,"""無理をするな、鷲宮氷莉。<br>君が失われれば、マザーは悲しむ。"""
st_046040_0210#0,"""そして……誰も、友を救えなくなるぞ。"""
st_046040_0220#0,"""……はい。"""
st_046040_0230#0,"""……あんたは。"""
st_046040_0240#0,"""意識のある君との出会いは、日本以来か。<br>もっとも、こちらは君の身体の子細まで<br>十分に調べさせてもらったが、な。"""
st_046040_0250#0,"""私はオフィエル＝ハーバート。<br>マザー・クラスタ、水の使徒だ。"""
st_046040_0260#0,"""あんたが……コオリに何かしてるのね。"""
st_046040_0270#0,"""……誤解がある。<br>私もマザーも彼女の願いを叶えるための<br>後押しをしてるに過ぎない。"""
st_046040_0280#0,"""彼女は、君を取り戻し<br>君と共に日常へと戻ることを目的としている。"""
st_046040_0290#0,"""故に私は、余計なことを考えずにすむよう<br>取りはからっているだけだ。"""
st_046040_0300#0,"""そういうのを、操ってるって言うんだよッ！！"""
st_046040_0310#0,"""ちッ！\u3000逃げ足だけは早い野郎だ！"""
st_046040_0320#0,"""……コオリ。"""
