st_056170_0001#0,"""A.P.241/12/1/10:00"""
st_056170_0010#0,"""……哦呀？<br>這個通信時炎雅打來的？"""
st_056170_0020#0,"""是雪拉在接聽。<br>有什麼事麼，炎雅。"""
st_056170_0030#0,"""哦，雪拉。<br>還有<%me>也在。<br>正好。"""
st_056170_0040#0,"""這次是難得的好消息。<br>在地球失蹤的<br>泉澄理奈被發現了。"""
st_056170_0050#0,"""失蹤時的記憶有點兒曖昧……<br>沒有外傷，很健康。"""
st_056170_0060#0,"""他想跟你們兩位<br>通話的樣子。<br>接進來可以吧？"""
st_056170_0070#0,"""啊，沒問題。<br>她也知道ARKS的事<br>我們也沒問題哦。"""
st_056170_0080#0,"""謝謝。<br>那就換人咯。"""
st_056170_0090#0,"""啊……嗯……那個<br>你們好，我是泉澄理奈。<br>給你們添麻煩了……"""
st_056170_0100#0,"""真是十分感謝！"""
st_056170_0110#0,"""我對失蹤時的記憶不是太清楚。<br>你們知道什麼詳細的麼？<br>沒有什麼特別的事麼？"""
st_056170_0120#0,"""嗯……特別的事麼。<br>具體來說你有什麼<br>感覺呢？"""
st_056170_0130#0,"""……很模糊。<br>感覺好像把自己曝光出去一樣<br>感覺特別羞恥……"""
st_056170_0140#0,"""啊ー……那麼那是真的啊。"""
st_056170_0150#0,"""！？ 你們果然知道呢！<br>請告訴我！<br>我當時到底說了什麼！？"""
st_056170_0160#0,"""孤獨的理奈"""
st_056170_0170#0,"""孤苦伶仃"""
st_056170_0180#0,"""咳……！<br>孤獨……孤苦伶仃……腦袋裏開始<br>有什麼閃現了……！"""
st_056170_0190#0,"""啊ー啊ー啊ー啊ー！<br>不、不行啊。雖說已經回來了<br>但是失蹤了也是事實啊！"""
st_056170_0200#0,"""現在別胡思亂想<br>請好好休息調養身體。<br>特別是心理上的。"""
st_056170_0210#0,"""你越是這麼說<br>我越是在意！"""
name01#0,"""理奈"""
name02#0,"""？？？"""
