st_041012_0001#0,"""A.P.241/3/22/12:00"""
st_041012_0010#0,"""歡迎回來！<br>這闊別許久的神諭怎麼樣呀？<br>有適應讓身體活動起來的感覺嗎？"""
st_041012_0020#0,"""不過，您要是有什麼需要幫忙的<br>不用客氣，也不用麻煩<br>只需要簡簡單單拜託一下我－－雪拉就好了哦！"""
st_041012_0030#0,"""畢竟我同時也兼任了<br><%me>您專屬的指令員嘛！"""
st_041012_0040#0,"""那接下來，就給您傳達一下<br>ARKS總司令發來的重要請求。<br>還請您看這邊。"""
st_041012_0050#0,"""<%me>！好久不見啦！<br>你還記得我嗎？是烏魯克哦！<br>這日子一晃啊，我一轉眼就被派到總司令的位子上啦！"""
st_041012_0060#0,"""因為他們都說，你記憶變得有點模糊不清<br>所以我本來是想直接去見一見你來著……<br>可沒辦法，夏歐他硬給了我好多活兒，實在是太忙了。"""
st_041012_0070#0,"""抱歉，就只能用聲音問候你一下了。<br>下次我們再好好見個面吧！"""
st_041012_0080#0,"""好啦，敘舊的話就先放一邊……<br>其實我有些事情想拜託你一下。"""
st_041012_0090#0,"""最近，零零散散地冒出了一些來源不明的ARKS<br>而他們看起來，也不太像是正規的ARKS。"""
st_041012_0100#0,"""雖然我也有拜託情報部那邊幫忙調查一下<br>可卡斯拉他都不好好做報告<br>感覺像是在藏著什麼的樣子。"""
st_041012_0110#0,"""所以我就想，也拜託下你<br>換個渠道調查一下。"""
st_041012_0120#0,"""我已經對那些奇怪的ARKS稍微有點眉目了。<br>能不能拜託你最近一段時間<br>去近距離監視一下？"""
st_041012_0130#0,"""雖然才剛醒過來就拜託你這種事，我是有點過意不去<br>但畢竟只要是你出手，卡斯拉那邊也插不了嘴<br>所以就拜託你啦！"""
st_041012_0140#0,"""以上這些，就是來自烏魯克總司令的聯絡。"""
st_041012_0150#0,"""原來如此，她聯繫<%me>您<br>原來是有這樣的理由呀。<br>確實是可以理解。"""
st_041012_0155#0,"""畢竟烏魯克總司令她，從夏歐那邊接過了<br>指示系統的工作，好像忙得焦頭爛額的。<br>就連我都想拜託一下您了。"""
st_041012_0160#0,"""那您就快去做一下出擊準備吧。<br>要是準備好了，就請來找我吧。"""
st_041012_0170#0,"""啊，對了<br>ARKS的組織體系之類的<br>其實也有了相當大的變化哦。"""
st_041012_0180#0,"""要是您有興趣<br>可以隨時來問問我。"""
