name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010740_0010#0,"""โอ้ มาได้จังหวะพอดี<br>ข้ามีเรื่องจะคุยกับท่านหน่อยนะ"""
un_010740_0020#0,"""ที่ดาวนี้ พวก D-arkers เริ่มปรากฏตัวมากขึ้นถูกไหม?<br>ช่วงนี้จู่ๆ พวกสายพันธุ์ดั้งเดิมก็เริ่ม<br>ดุร้ายขึ้นมาอย่างไม่มีสาเหตุซะด้วยซิ"""
un_010740_0030#0,"""คนที่เจอต่างก็บอกให้ระวังตัวไว้<br>อย่างกับว่าถ้าไม่เตือนข้าไว้ข้าจะวิ่ง<br>ไปให้พวกมันฆ่ายังงั้นแหละ"""
un_010740_0040#0,"""เรื่องที่ว่าที่นี่อันตรายแค่ไหนจริงๆ แล้ว<br>พอมาถึงก็น่าจะรู้ด้วยตัวเองแล้วนะ<br>คิดว่างั้นไหม?"""
un_010740_0010#1,"""おっ、いいところに。<br>なあ、ちょっと聞いてくれよ。"""
un_010740_0020#1,"""この惑星、最近ダーカーが出るだろ？<br>あれの影響かなんだかしらねーけど<br>原生生物も凶暴になってるらしいぜ。"""
un_010740_0030#1,"""会う人会う人に気を付けろって<br>注意されまくってんだよ。<br>まったく、お節介ったらありゃしねえ。"""
un_010740_0040#1,"""ここが危険なことぐらい<br>最初のときに痛いほどわかったっての。<br>なぁ、そうだろ？"""
