st_013120_0001#0,"""A.P.238/4/9/11:30"""
st_013120_0010#0,"""呵，看來現在正好是<br>大家收手的時候呢。"""
st_013120_0020#0,"""不過，曾幾何時居然變得<br>如此讓人信賴啊。<br>......我是在說你。"""
st_013120_0030#0,"""不久前還散發著<br>像新人般的青澀氣息，<br>現在已經有如熟練的老手。"""
st_013120_0040#0,"""你與其他人所渡過的時間<br>應無二致，真的很了不起。"""
st_013120_0050#0,"""是經驗密度造成，還是另有原因。<br>不管如何，優秀就是好事。"""
st_013120_0060#0,"""雖然近來接二連三發生麻煩事，<br>只要有你這樣的人在，<br>就應該能夠度過。"""
st_013120_0070#0,"""哈－－哈哈哈！<br>各位參賽者，辛苦咯！<br>大家玩得夠開心吧！"""
st_013120_0080#0,"""喂，修伊......修伊！<br>這個我也要參加啦！<br>我不能參加喔！"""
st_013120_0090#0,"""你可是大會執行端耶......<br>咳咳......我們回到正題<br>報告一下中途經過！"""
st_013120_0100#0,"""......目前成績最佳者是<br>遊俠強恩以及<br>以及他的搭檔法師瑪露！"""
st_013120_0110#0,"""那是誰？"""
st_013120_0120#0,"""與獵人歐薩組隊的<br><%me>也是<br>非常的努力！"""
st_013120_0130#0,"""啊，我好像<br>聽過這個名字......<br>又好像沒印象耶......"""
st_013120_0140#0,"""話說回來，各位的成績非常接近！<br>形成激烈的拉鋸戰！<br>暫居首位的隨時可能會被拉下馬！"""
st_013120_0150#0,"""我說修伊啊。<br>照著劇本唸......<br>幹嘛哩？　這樣有趣麼？"""
st_013120_0160#0,"""好，接下來的後半場戰鬥<br>期待各位繼續創造佳績！<br>以上！"""
st_013120_0170#0,"""......喏，克拉莉絲克蕾絲。<br>這是各參賽者的資料，<br>日後會有用的，有空先看看吧？"""
st_013120_0180#0,"""......咕，怎麼能夠輸給他！<br><%me>！<br>趕快前進啊！　後半要迎頭趕上去！"""
