st_043060_0001#0,"""A.D.2028/4/2/18:00"""
st_043060_0010#0,"""那裡……是我哥的房間……！<br>怎麼會……！"""
st_043060_0020#0,"""Cool cool coooool！<br>太棒了太棒了，炸飛得實在是太完美了！<br>看來能拍到頗為spectacle的影像了！"""
st_043060_0030#0,"""與聖母為敵的人，就會有毀滅come here！<br>你說是不是啊，火継girl？"""
st_043060_0040#0,"""是你……做的嗎……！？"""
st_043060_0050#0,"""哈哈哈，這問題問得也太無趣了！<br>在日本，這種情況不是應該稱作「一目了然」的嘛？"""
st_043060_0060#0,"""是你，殺了我哥……！"""
st_043060_0070#0,"""恩恩？自動翻譯失敗了麼？<br>怎麼感覺你問了兩次同樣的問題？"""
st_043060_0080#0,"""哼，原來如此……<br>看來在這種場面下，我這麼回答<br>就能拍到sensational的影像了。"""
st_043060_0090#0,"""……你說的沒錯，火継girl！<br>把炎雅boy給炸飛的<br>就是我，貝托爾＝澤拉茲尼！"""
st_043060_0095#0,"""You的brother他，可是漂漂亮亮地在我眼前<br>咣當一聲，被explotion了個渣都不剩哦？"""
st_043060_0100#0,"""天……羽羽斬！"""
st_043060_0110#0,"""哈哈哈！貨真價實的表情真是不錯！<br>這副因被憤怒與悔恨所扭曲的表情<br>可不是那麼容易能拍得到的！"""
st_043060_0120#0,"""但這樣好麼，火継girl？<br>你情緒太過熱烈，卻沒有留意腳下。<br>我覺得那裡可能有點，太過“熱烈”了一些哦？"""
st_043060_0130#0,"""呀啊！"""
st_043060_0140#0,"""炸……炸彈……？！"""
st_043060_0150#0,"""NONONONO！Cut，火継girl！<br>你要是這麼容易就被人挑釁<br>這可是會被當成單調無聊的book的！"""
st_043060_0160#0,"""你們都是群為了炒熱我film的氛圍<br>而深受厚望的actor，所以拜託你們<br>再多展示些更加更加讓人excite的move！"""
st_043060_0170#0,"""我想起來了……貝托爾＝澤拉茲尼……<br>是那個以特攝技術而聞名<br>並時隔許久重回大熒幕的，好萊塢電影導演……！"""
st_043060_0180#0,"""沒錯，我就是excite全美的歷代最強<br>電影導演！貝托爾＝澤拉茲尼！<br>And！聖母星團的，木之使徒！"""
st_043060_0190#0,"""我聽聖母她說，只要來了日本<br>就能拍到exciting的film！<br>於是我當天就come here了，哈哈哈哈！"""
st_043060_0200#0,"""所以呢，火継girl！<br>再多來點讓我burning起來的move！<br>再多整點charm我的act，please！"""
st_043060_0210#0,"""……別他媽給我，開玩笑了！<br>什麼film，什麼exciting啊！<br>你就為了這種理由，殺了我哥……！"""
st_043060_0220#0,"""OKOKOKaay！Soul很good嘛！<br>不過啊火継girl，你這sight可有點狹窄哦？"""
st_043060_0230#0,"""！？"""
st_043060_0240#0,"""<%me>……！"""
st_043060_0250#0,"""Okaay……welcome！<br>看來這下能拍到更為cool而tough的影像了！"""
st_043060_0260#0,"""Actor……staand by！<br>Sceene……action！"""
