st_043100_0001#0,"""A.D.2028/4/7/19:00"""
st_043100_0010#0,"""哼哼哼哼－－……！<br>很好，種子都播撒好了。<br>最華麗的stage已經stand by就緒了！"""
st_043100_0020#0,"""剩下的，就只有等main actor入場了。<br>火継girl！<br><%me>chan！"""
st_043100_0030#0,"""Oooh shit！<br>我早該把這礙事的hotline給cut掉的！"""
st_043100_0040#0,"""Yes？<br>拜託說簡短一點，you see？"""
st_043100_0050#0,"""……貝托爾，你別做得太過分。<br>我們這邊也不是什麼事情都壓得下去的。<br>更何況，你還在同一個地方來來回回搞破壞。"""
st_043100_0060#0,"""聖母愛著這片土地。<br>她不會允許你濫傷無辜。<br>這毫無意義的破壞行為，你到底打算搞到什麼時候？"""
st_043100_0070#0,"""哈哈哈！這問題我還想請你<br>去問問火継girl他們呢。"""
st_043100_0080#0,"""他們都逃到我手夠不到的地方去了<br>那我不也只能把他們引出來<br>引到我手夠得到的地方來嘛？"""
st_043100_0090#0,"""而且，這可也是聖母向我提出的要求。<br>我根本就沒有reason停手！"""
st_043100_0100#0,"""……我的意思是你搞過頭了。<br>我們的目的，並不是破壞地球。"""
st_043100_0110#0,"""I see，I see，understand。<br>說差不多了吧？我都聽膩了。<br>看我“吧唧”一聲掛掉！"""
st_043100_0120#0,"""真是的，這群人簡直什麼都不懂。<br>拍到如此spectacle而貨真價實的影像<br>這機會可就只有現在了！"""
st_043100_0130#0,"""這裡有著絕佳的exciting！<br>全世界都在尋求的影像，就在這裡！"""
st_043100_0140#0,"""……你說是不是啊，聖母？<br>我可是因為這個，才同意了you的邀請哦？"""
st_043100_0150#0,"""……Okaaay，actor也到齊了！"""
st_043100_0160#0,"""那就為了這最為絕佳的film！<br>趕緊拍響clapperboard吧！"""
skit01#0,"""Change The World!"""
skit02#0,"""變革世界之聲"""
