name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010420_0010#0,"""อ่า เจ้าเองรึ......"""
un_010420_0020#0,"""เฮ้อ พวก Wizard นี่น่ารำคาญจริงๆ เลย!<br>เออ ขอโทษที ข้าไม่ได้หมายถึงเจ้าหรอก<br>พอดีก่อนหน้านี้ข้ามีเรื่องหงุดหงิดนิดหน่อย"""
un_010420_0030#0,"""เปล่าหรอก ตอนที่ข้ากำลังสู้อยู่เมื่อกี้<br>จู่ๆ Wizard ก็โผล่ออกมานะ เราเลยร่วมมือกัน<br>......จะว่ายังไงดี อันตรายชะมัด"""
un_010420_0040#0,"""ยัยนั่นถูกศัตรูทำให้วิ่งไปมา<br>ตรงโน้นทีตรงนี้ที<br>เป็นภาพที่ดูไม่ได้เลยจริงๆ"""
un_010420_0050#0,"""จริงอยู่ว่าการโจมตีแค่ทีเดียวก็กำจัดพวกมัน<br>ได้แล้วแต่ดูจากวิธีต่อสู้แล้วมันก็ลำบาก<br>เกินไป ยังไงซะ Hunter ก็ดีที่สุด!"""
un_010420_0010#1,"""ああ、お前か……"""
un_010420_0020#1,"""まったく、フォースとは面倒だな！<br>ああいや、お前に向けてじゃない。<br>この前、ちょっとあってな。"""
un_010420_0030#1,"""いや、戦闘中にフォースと出会って<br>そのまま共同戦線となったのだが<br>……なんとも、危なっかしい。"""
un_010420_0040#1,"""敵に誘導されているかのように<br>あちこちふらふらしていて<br>とても見ていられなかったぞ。"""
un_010420_0050#1,"""一撃の火力は認めざるを得ないが<br>それ以外の部分がおざなりすぎる。<br>やはり、ハンターがベストだ！"""
