name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011260_0010#0,"""อ๊ะ <%me><br>มาคุยกับชั้นอีกแล้วเหรอ?<br>ดีใจจังเลย"""
un_011260_0020#0,"""ชั้นยังรู้สึกไม่สะดวกที่จะคุยกับคนอื่นนะ....<br>ต้องเรียกว่า ชั้นกลัวนิดหน่อยด้วย..."""
un_011260_0030#0,"""คุณ Filia บอกว่ามันอาจจะเป็น<br>เพราะอาการบาดเจ็บที่ผ่านมา <br>แต่ชั้นก็จำไม่ค่อยได้เท่าไร"""
un_011260_0040#0,"""....แต่ จะว่าไงดี<br>ถ้าเป็น <%me> ล่ะก็ไม่เป็นไร<br>ชั้นพูดคุยได้ตามปกติเลย"""
un_011260_0050#0,"""เพราะงั้นช่างมันเถอะ<br>ถึงชั้นจะจำอะไรไม่ค่อยได้<br>แต่ถ้ามีคนที่ชั้นเชื่อใจอยู่ก็พอแล้วล่ะ"""
un_011260_0010#1,"""あ、<%me>。<br>またお話に来てくれたのかな？<br>それはとっても嬉しいよ。"""
un_011260_0020#1,"""わたし、他の人と話すのが<br>あんまり得意じゃないし……<br>というより、ちょっと怖くて……"""
un_011260_0030#1,"""フィリアさんは<br>何かトラウマでもあるのかも、って<br>言ってたけど、詳しくはわからない。"""
un_011260_0040#1,"""……でも、なんでだろう。<br><%me>となら<br>大丈夫、普通に話せる。うん。"""
un_011260_0050#1,"""だから、別にいいんだ。<br>わたし、何も覚えてないけど<br>安心して話せる相手がいるから、いい。"""
