name01#0,"""???"""
name02#0,"""???"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011150_0010#0,"""ว่างายยย! สวัสดีจ๊า!<br>ดูท่าทางจะแข็งแรงดีนะ<br>ชั้นเองก็สดชื่นแบบนี้อยู่เสมอแหละ"""
un_011150_0020#0,"""ถ้ามีใจที่คิดจะทำล่ะก็<br>ต่อให้ไม่ต้องพูดอะไรออกมา<br>ก็จะทำสิ่งนั้นให้เสร็จจนได้นะ"""
un_011150_0030#0,"""เพื่อนของชั้นคนนึงที่เป็น ARKS<br>ดูไม่เคยสดชื่นเลยซักครั้ง<br>เขาน่าสงสารมากเลย"""
un_011150_0040#0,"""ถ้าเป็นไปได้ชั้นก็อยากจะสลับที่กับเขานะ<br>แต่มันทำไม่ได้นี่สิ......"""
un_011150_0050#0,"""แต่ที่ชั้นทำได้ก็แค่รับตำแหน่งเป็นคนช่วยเหลือ<br>ก็เหมือนกับเป็นแบ็คอัพแบบนึงล่ะนะ?"""
un_011150_0060#0,"""แต่ก็กลายเป็นว่ามาตรฐานของ<br>ผู้ช่วยเหลือก็ต้องสูงขึ้นอีก<br>อุปสรรคเยอะจังเลยน๊า..."""
un_011150_0070#0,"""แต่ก็ไม่ควรยอมแพ้ก่อนที่จะเริ่มทำอะไรล่ะนะ<br>ถ้ามีความตั้งใจล่ะก็ ต้องทำได้แน่!"""
un_011150_0080#0,"""A.P.238/3/7"""
un_011150_0010#1,"""よーっす、こんにちは！<br>やけに元気、って？\u3000まあ、わたしは<br>いつも元気ありあまってるからねー。"""
un_011150_0020#1,"""やる気が空回り、とか<br>よく言われてたけど、やる気がないより<br>いくぶんかマシだと思うんだ。"""
un_011150_0030#1,"""いやさ、アークスやってるわたしの友達<br>ぜんっぜんやる気なくてねー。<br>ほんと、見ててかわいそうなぐらい。"""
un_011150_0040#1,"""可能なら代わってあげたいけど<br>そういうわけにもいかないし……"""
un_011150_0050#1,"""だから、わたしに出来ることといえば<br>アークス関連の職員になって<br>バックアップしてあげること、ぐらい？"""
un_011150_0060#1,"""それになるための審査も<br>これまたアークスに負けず劣らず<br>高い壁なんだけどね……"""
un_011150_0070#1,"""ま、やると決めたからには頑張るよ。<br>やる気は才能を凌駕するってところ<br>見せてやりたいからね。"""
un_011150_0080#1,"""A.P.238/3/7"""
