st_041010_0001#0,"""A.P.241/3/22/11:00"""
st_041010_0010#0,"""貴方はですね、『A.P.238/2/20』に<br>惑星ナベリウスにて『アークス』入隊の<br>修了任務を行いました。"""
st_041010_0020#0,"""かの修了任務の後、すぐにアークスとして<br>頭角を現していった貴方は、数々の冒険を<br>繰り広げ……"""
st_041010_0030#0,"""ダーカーや、ダークファルス……<br>さらには、全ての元凶である【深遠なる闇】との<br>戦いで、目ざましい活躍をされました！"""
st_041010_0032#0,"""【深遠なる闇】が、永き封印から復活し、<br>絶望的な状況の中、貴方と、そして【仮面】の<br>お二人は、最後まで決して諦めませんでした。"""
st_041010_0034#0,"""結果、かつて貴方が保護した少女、<br>マトイさんを、【深遠なる闇】の手から<br>救い出すことに成功しました！"""
st_041010_0036#0,"""ですが、その犠牲として、<br>【仮面】が【深遠なる闇】の<br>新たなる宿主となり、現在に至ります……"""
st_041010_0040#0,"""いやあ……振り返ってみてもすごいことです。<br>そんな人が今私の目の前に……！<br>……あ、すみません、説明途中でした。"""
st_041010_0050#0,"""今現在、【深遠なる闇】の復活から<br>二年ほどの時が経っています。"""
st_041010_0060#0,"""驚くのも無理はないです。<br><%me>さんにとっては<br>一瞬だったと思いますし。"""
st_041010_0070#0,"""貴方は、【深遠なる闇】との緒戦ののち<br>ダーカー因子の集中浄化のため<br>コールドスリープに入ったんです。"""
st_041010_0080#0,"""その間も【深遠なる闇】たちとの戦いは<br>続いていましたが……ご安心ください！<br>アークスは健在！\u3000宇宙も健在です！"""
st_041010_0090#0,"""そしてついに<br><%me>さんも復帰……！<br>これでアークスは万全の体制です！"""
st_041010_0100#0,"""……でも、そう簡単にいかないのが<br>世の常ってことなんですよねー。"""
st_041010_0110#0,"""ダーカー因子の浄化が終わったばかりの<br><%me>さんにすぐ<br>起きてもらったのは、お願いがあるからです。"""
st_041010_0120#0,"""あ、でも、そのお願いをお話しする前に<br>リハビリを兼ねて、シップ内を見て回ったり<br>簡単な惑星探索に行かれてはどうですか？"""
st_041010_0130#0,"""二年ぶりに、貴方の帰りを待っている方も<br>いらっしゃるかもしれませんよ。"""
LineWindow#0,"""再び現在"""
