st_061080_0001#0,"""A.P.242/2/17/10:10"""
st_061080_0010#0,"""狙っていた座標から少しズレましたね。<br>流石に中枢へ直接侵入は<br>欲張りすぎでしたね。"""
st_061080_0020#0,"""まあ、道中の破壊を<br>楽しむこととしましょう。"""
st_061080_0030#0,"""そこまでだ！"""
st_061080_0040#0,"""これ以上の破壊はさせないぞ！"""
st_061080_0050#0,"""……想定以上に到着が早いですね。<br>こうなることも予測していたの<br>でしょうか？\u3000劣化コピーさん。"""
st_061080_0060#0,"""……せっかくですので<br>アークスというものを<br>徹底的に潰しておきましょうか。"""
st_061080_0070#0,"""ヴァルナ。"""
st_061080_0080#0,"""はっ。"""
st_061080_0090#0,"""ミトラ。"""
st_061080_0100#0,"""はい。"""
st_061080_0110#0,"""競争をしましょう。<br>群れてくる塵をどれだけ消せるか。"""
st_061080_0120#0,"""手段は問いません。<br>ただ、きちんと数えておいてください。<br>勝負ですから、フェアにいきましょう。"""
st_061080_0130#0,"""ふふ、二人とも真面目ですね。<br>私は楽をさせてもらいますよ。"""
st_061080_0140#0,"""見ているのでしょう、劣化コピー。<br>これらが何かも、解るはずです。"""
st_061080_0150#0,"""アークスの皆さんに伝えてください。<br>「健闘を祈る」と。"""
name01#0,"""壮年アークス"""
name02#0,"""青年アークス"""
