st_062060_0001#0,"""A.P.242/2/26/15:00"""
st_062060_0010#0,"""龍族雖然會襲擊、但也僅此而已。<br>ARKS的艦隊很好地<br>吸引了敵人嗎……？"""
st_062060_0020#0,"""〔那邊的巫女〕〔真是操心啊〕<br>〔這個地方〕〔雖然很危險〕<br>〔也是聖域〕〔場所〕"""
st_062060_0030#0,"""〔任何人〕〔不是那麼容易的〕<br>〔能够進來〕"""
st_062060_0040#0,"""啊！？<br>萊拉、快退下！"""
st_062060_0050#0,"""光子族的兵器！？<br>敵人的艦隊明明是克拉莉絲克蕾絲<br>他們的對手……！？"""
st_062060_0060#0,"""〔怎麼〕〔在這裡！〕<br>〔進來了〕〔沒有痕迹〕〔沒有！〕"""
st_062060_0070#0,"""<%me>和瑪托依<br>追蹤他們的座標情報、精準地<br>転送過來……！"""
st_062060_0080#0,"""……仔細想想也是理所當然的。<br>因爲這和我們之前對黑暗種<br>做的事情是一樣的。"""
st_062060_0090#0,"""在情報優勢顛倒的現在<br>……敵人從哪裏來<br>都不奇怪。"""
st_062060_0100#0,"""必須突破"""
st_062060_0110#0,"""另尋出路"""
st_062060_0120#0,"""如果放任不管的話<br>還會被送進來吧。<br>……只能這樣了。"""
st_062060_0130#0,"""沒有那麼悠閒的時間。<br>如果再送過來的話……<br>會變成無法挽回的事情。"""
st_062060_0140#0,"""……只能突破了吧。"""
