st_063110_0001#0,"""A.P.242/3/10/12:30"""
st_063110_0010#0,"""が……っ……！"""
st_063110_0020#0,"""我が力、封じられ<br>減じられていたとはいえ<br>これほどとは……"""
st_063110_0030#0,"""……ふふ、ふふふ。<br>流石は、世界の器たる存在。<br>侮ってはいけませんでしたね。"""
st_063110_0040#0,"""……討たれたのが、私で良かった。"""
st_063110_0050#0,"""それは、どういう……？"""
st_063110_0060#0,"""こういうことですよ。"""
st_063110_0070#0,"""な……っ！？"""
st_063110_0080#0,"""ス……スクナヒメ様ぁッ！"""
st_063110_0090#0,"""が……はっ！"""
st_063110_0100#0,"""スクナヒメっ！\u3000コトシロさんっ！"""
st_063110_0110#0,"""シバ……！？"""
st_063110_0120#0,"""それじゃあ、こっちは……！？"""
st_063110_0130#0,"""ご苦労だった、ミトラ。"""
st_063110_0140#0,"""……特に苦労はなかった。<br>かなり痛いだけ。"""
st_063110_0150#0,"""でも、そのまま突っ込んでたら<br>危ないところだったよ、今回。"""
st_063110_0160#0,"""貴方の献身に感謝しますよ、ミトラ。<br>……本当に、良くやってくれました。"""
st_063110_0170#0,"""……もったいない言葉。<br>これが私の役目だから。"""
st_063110_0180#0,"""……ヴァルナ、あとはよろしく。"""
st_063110_0190#0,"""承った。"""
st_063110_0200#0,"""ゆっくりと休みなさい、ミトラ。"""
st_063110_0210#0,"""同様の演算機能を得た貴方たちが<br>次に考えることは、私への具体的な対策。<br>小賢しいことを考えるのは自明です。"""
st_063110_0220#0,"""ミトラがその調査を進言してくれた。<br>私は彼女を信じ、一切を任せた。"""
st_063110_0230#0,"""対象のフォトンを指向的に封印する結界。<br>たかだか一つの星の神の御技にしては<br>なかなかに見事なものでした。"""
st_063110_0240#0,"""なればこそ<br>持つべきは良き臣下、ですね。"""
st_063110_0250#0,"""さて、私はこの臣下の信頼に<br>応じなければなりません。"""
st_063110_0260#0,"""ミトラを討つほどの相手。<br>決して油断はしませんよ。"""
st_063110_0270#0,"""……全員、この場で殺します。"""
st_063110_0280#0,"""くっ！？"""
st_063110_0290#0,"""そん……な……ッ！？"""
st_063110_0300#0,"""<%me>……逃げて……！"""
