st_063110_0001#0,"""A.P.242/3/10/12:30"""
st_063110_0010#0,"""가……윽……！"""
st_063110_0020#0,"""내 힘이 봉인되어<br>약해진 상태였다 해도<br>이 정도일 줄은……"""
st_063110_0030#0,"""……후후, 후후후.<br>역시 세계의 그릇인 존재군요.<br>얕봐서는 안 됐습니다."""
st_063110_0040#0,"""……쓰러진 게 나라서 다행이야."""
st_063110_0050#0,"""그게 무슨 뜻……？"""
st_063110_0060#0,"""이런 뜻입니다."""
st_063110_0070#0,"""뭣……！？"""
st_063110_0080#0,"""스……스쿠나히메 님！"""
st_063110_0090#0,"""크……헉！"""
st_063110_0100#0,"""스쿠나히메！ 코토시로 씨！"""
st_063110_0110#0,"""시바……！？"""
st_063110_0120#0,"""그럼 이쪽은……！？"""
st_063110_0130#0,"""수고했습니다, 미트라."""
st_063110_0140#0,"""……딱히 힘들진 않았어.<br>많이 아플 뿐이야."""
st_063110_0150#0,"""하지만 그대로 밀고 들어갔다면<br>이번에는 위험할 뻔했어."""
st_063110_0160#0,"""미트라의 헌신에 감사드립니다.<br>……정말 잘해 주었습니다."""
st_063110_0170#0,"""……과분한 말씀.<br>이게 내 역할이니까."""
st_063110_0180#0,"""……바루나, 나머지는 부탁해."""
st_063110_0190#0,"""명 받들겠습니다."""
st_063110_0200#0,"""편히 쉬세요, 미트라."""
st_063110_0210#0,"""저와 같은 연산 기능을 얻었다면<br>다음에 생각할 것은 저를 상대할 구체적인 대책.<br>잔꾀를 부리리란 건 뻔한 일입니다."""
st_063110_0220#0,"""미트라가 그 조사를 건의해 주었습니다.<br>저는 미트라를 믿고 모든 것을 맡겼습니다."""
st_063110_0230#0,"""대상의 포톤만 골라 봉인하는 결계.<br>고작 별 하나의 신이 부린 솜씨치고는<br>꽤 훌륭했습니다."""
st_063110_0240#0,"""그렇기에<br>좋은 신하를 두어야 하는 법이지요."""
st_063110_0250#0,"""이제 저는 이 신하가 보여 준 믿음에<br>답해야 합니다."""
st_063110_0260#0,"""미트라를 쓰러뜨릴 정도의 상대.<br>절대 방심하지 않겠습니다."""
st_063110_0270#0,"""……이 자리에서 전부 죽이겠습니다."""
st_063110_0280#0,"""큭！？"""
st_063110_0290#0,"""그럴……수가……！？"""
st_063110_0300#0,"""<%me>……도망쳐……！"""
