st_063050_0001#0,"""A.P.242/3/7/12:00"""
st_063050_0010#0,"""……선발대가 전멸했습니다."""
st_063050_0020#0,"""이쪽 움직임을 정확히<br>예측한 모양이군요.<br>그렇다면……저쪽은 어떨까요？"""
st_063050_0030#0,"""기다려.<br><%me>"""
st_063050_0040#0,"""아직 전투 배치 중이야.<br>수호휘사씩이나 되는 녀석이<br>어디로 가려는 거냐?"""
st_063050_0050#0,"""아니면 한가한 거냐？<br>그렇다면 나와 한판<br>어울려 주지 않겠나！"""
st_063050_0060#0,"""쳇！？"""
st_063050_0070#0,"""이런, 제법 귀여워졌구나.<br><%me>！"""
st_063050_0080#0,"""마리아！"""
st_063050_0090#0,"""！？"""
st_063050_0100#0,"""이제 그런 속임수는 통하지 않는다！"""
st_063050_0110#0,"""하아앗！"""
st_063050_0120#0,"""쳇！"""
st_063050_0130#0,"""뭐야, 벌써 끝이냐.<br>나 자신과 싸울 기회는 흔치 않다고.<br>조금만 더 어울려 주지 않겠나？"""
st_063050_0140#0,"""……성가셔."""
name01#0,""" <%me>？"""
name02#0,"""？？？"""
