st_063060_0001#0,"""A.P.242/3/7/12:30"""
st_063060_0010#0,"""……개량형 A.I.S조차<br>장난감 취급을 당했어요.<br>아무리 그래도 너무합니다."""
st_063060_0020#0,"""몸에 품은 포톤량이<br>말 그대로 차원이 다르니까, 포톤 계열<br>공격은 전혀 닿지도 않아."""
st_063060_0030#0,"""물리 공격도, 차원이 다른 포톤으로<br>몸을 강화해 억지로 튕겨 내고 있어.<br>이야, 이건……굉장하네."""
st_063060_0040#0,"""……예측 계산, 완료."""
st_063060_0050#0,"""예상 자체가 너무 안일했어.<br>교전 당시 출력으로 산출한<br>시바의 최대 출력 예상치가 이거야."""
st_063060_0060#0,"""엇……잠깐……이 수치！？<br>계산이 잘못된 것 아닙니까！？"""
st_063060_0070#0,"""……아크스 전원의 합계와 맞먹는다니<br>이런 건 너무 터무니없어요！"""
st_063060_0080#0,"""하지만 사실이야."""
st_063060_0090#0,"""포토너 전원이 지녔던 포톤 능력을<br>시바 혼자 지니고 있다고 생각하면<br>당연한 힘일지도 몰라."""
st_063060_0100#0,"""전에 시바가 아크스 쉽에 나타났을 때는<br>정말로 장난이나 치러 온 정도로<br>행동했던 거겠지."""
st_063060_0110#0,"""하지만 그때조차<br>나와 <%me><br>둘 다 전혀 상대가 되지 않았어……"""
st_063060_0120#0,"""어중간한 포톤을 쏟아부어 봐야<br>흡수되거나 튕겨 나갈 뿐……"""
st_063060_0130#0,"""제대로 맞서려면<br>비슷한 양의 포톤을 지니지 않고선 무리야."""
st_063060_0140#0,"""똑같은 힘을 얻는 수밖에……"""
st_063060_0150#0,"""힘을 봉인할 방법이 있다면……"""
st_063060_0160#0,"""……그렇지.<br>수호휘사와 마토이라면 장기적으로<br>시바와 맞먹을 수도 있을 거야."""
st_063060_0170#0,"""하지만 지금 당장은 현실적이지 않아.<br>이쪽 힘을 키울 수 없다면<br>적의 힘을 줄일 방법을 찾으면 돼."""
st_063060_0180#0,"""그렇네.<br>그게 가장 타당한 방법이야."""
st_063060_0190#0,"""포톤을 억누를 방법……"""
st_063060_0200#0,"""……아.<br>맞아, 그때 그거."""
st_063060_0210#0,"""그래.<br>마토이가 【심원의 어둠】으로 변했을 때<br>그 힘을 묶어 둔 스쿠나히메의 결회진."""
st_063060_0220#0,"""원래 「마가츠」의 힘을<br>봉인하려고 만든 결계야."""
st_063060_0230#0,"""그 결계를 시바의 힘……<br>포톤을 봉인하는 데 활용할 수 있다면<br>……가능성은 있어."""
st_063060_0240#0,"""응, 괜찮을 거야！<br>스쿠나히메라면 힘을 빌려줄 거야！"""
st_063060_0250#0,"""가자, <%me>！<br>하루코탄으로 가서 스쿠나히메를 만나자！"""
skit01#0,"""Mount a Counterattack"""
skit02#0,"""반격의 한 수"""
