st_063120_0001#0,"""A.P.242/3/10/14:00"""
st_063120_0010#0,"""시바는 포토너.<br>아크스 힘의 바탕."""
st_063120_0020#0,"""시바는 최초의 【심원의 어둠】.<br>다크 펄스 힘의 근원."""
st_063120_0030#0,"""그 모든 힘은 통하지 않고 헛되이 흩어진다."""
st_063120_0040#0,"""그러니 시바를 쓰러뜨리려면<br>시바에게서 태어나지 않은<br>다른 힘이 필요하다."""
st_063120_0050#0,"""나와 네놈은, 그 일을 위해 존재한다.<br>전지 존재가 남긴 마지막 희망이다."""
st_063120_0060#0,"""아주 호되게 당하셨군요."""
st_063120_0070#0,"""파레그……？"""
st_063120_0080#0,"""왜 여기에……？"""
st_063120_0090#0,"""조금 볼일이 있었습니다만<br>우선은 여러분을 돌보는 게 먼저겠군요."""
st_063120_0100#0,"""으……<%me>……？<br>무슨 일이 있었던 거야……？"""
st_063120_0110#0,"""……모르겠어"""
st_063120_0120#0,"""아직 움직이지 않는 게 좋아"""
st_063120_0130#0,"""……그렇구나."""
st_063120_0140#0,"""나는 괜찮아……<br>그보다 스쿠나히메와 코토시로 씨를<br>치료해야 해……"""
st_063120_0150#0,"""……<%me>.<br>다행이야, 무사한 것 같네."""
st_063120_0160#0,"""이쪽에서 연락하지 못해 미안해.<br>조금……아니, 상당히<br>골치 아픈 일이 벌어졌어."""
st_063120_0170#0,"""포토너의 공세가 시작됐어.<br>지금까지 없던 압도적인 규모야……<br>단숨에 이쪽을 무너뜨릴 생각이야."""
skit01#0,"""A Way to Seal The Demise"""
skit02#0,"""흑백의 땅을 침범한 자"""
