st_063010_0001#0,"""A.P.242/3/3/10:00"""
st_063010_0010#0,"""샤오！"""
st_063010_0020#0,"""안녕, 시에라. 오랜만이야.<br>관리 업무도 잘해 내고 있는 것 같네."""
st_063010_0030#0,"""지금 제 상황을 보고도<br>그런 말이 잘도 나오네요！<br>그래도……무사해서 정말 다행이에요！"""
st_063010_0040#0,"""응. 정말 잘 버텨 줬어."""
st_063010_0050#0,"""샤오……"""
st_063010_0060#0,"""우르크까지 와 있다니.<br>그렇게 걱정됐어？"""
st_063010_0070#0,"""아야！"""
st_063010_0080#0,"""잠깐, 우르크！"""
st_063010_0090#0,"""농담할 일이 아니잖아.<br>……정말 걱정했단 말이야."""
st_063010_0100#0,"""시에라만 그런 게 아니야.<br>나도, 모두도<br>……샤오를 걱정했어."""
st_063010_0110#0,"""그러니까 맨 먼저<br>해야 할 말이 있지 않아？"""
st_063010_0120#0,"""……그래, 맞아.<br>걱정 끼쳐서 미안해."""
st_063010_0130#0,"""그리고……<br>걱정해 줘서 고마워."""
st_063010_0140#0,"""모두에게 폐를 끼쳐서 미안해.<br>하지만 덕분에 카미츠와 힘을 합쳐<br>포토너 측의 움직임을 알아낼 수 있게 됐어."""
st_063010_0150#0,"""이건……적 세력의 배치도예요！"""
st_063010_0160#0,"""줄곧 기습을 당했기에<br>위협적이었지만, 이제는 그러지 못하게 할 거야.<br>준비를 갖추고 반격할 때야."""
st_063010_0170#0,"""시에라, 조금만 더 힘내 줘."""
st_063010_0180#0,"""네！"""
st_063010_0190#0,"""좋아, 그럼 우리도 움직이자.<br>자, 테오. 가자！"""
skit01#0,"""Mount a Counterattack"""
skit02#0,"""반격의 한 수"""
