st_063100_0001#0,"""A.P.242/3/10/12:15"""
st_063100_0010#0,"""숨었다 싶더니<br>이런 외진 곳에 나타나다니……<br>아주 소중한 것이 있나 보군요."""
st_063100_0020#0,"""그 소중한 것이란<br>아마 저 안쪽에 있는 거대한 바위를<br>말하는 것이겠지요？"""
st_063100_0030#0,"""큭！"""
st_063100_0040#0,"""제법 맞서 싸울 수 있게<br>되셨군요.<br>……하지만 한 수 늦었습니다."""
st_063100_0050#0,"""요석이……！<br>……하지만 이걸로 된 거지？"""
st_063100_0060#0,"""별것 아니었군요.<br>다음은 두 분 차례입니다."""
st_063100_0070#0,"""지진……？"""
st_063100_0080#0,"""……모르겠느냐？<br>그대가 저지른 일에 이 별이 분노한 것이다."""
st_063100_0090#0,"""마가츠는 악신이지만, 그래도 신이다.<br>신의 분노는 자신을 모욕한 자에게<br>향하는 것이 당연하지."""
line01#0,"""여기까지의 퀘스트 진행을 기록했습니다."""
