name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010570_0010#0,"""Вы член ARKS? Можете ли вы<br>принять мой запрос?"""
ra_010570_0020#0,"""Большое спасибо вам.<br>Вы и вправду спасли мне жизнь!"""
ra_010570_0030#0,"""Я исследователь, изучающий<br>образование планет. Просто<br>я не могу найти достаточно<br>данных о Набериусе."""
ra_010570_0040#0,"""Это первая планета, где обучают<br>ARKS, но о ней мало доступной<br>информации."""
ra_010570_0050#0,"""Извините, я задумался.<br>Меня жовут Роджио."""
ra_010570_0060#0,"""Суть моей просьбы очень проста:<br>я хочу чтобы вы провели<br>геологическое исследование<br>Набериуса."""
ra_010570_0070#0,"""У меня есть некоторые подозрения<br>и поэтому я хотел бы взглянуть."""
ra_010570_0080#0,"""Даже когда я спрашиваю членов<br>ARKS, они, очевидно, не думают,<br>что есть что-то новое, что<br>необходимо бы узнать о<br>Набериусе."""
ra_010570_0090#0,"""И после вы пришли, <%me>.<br>Большое вам спасибо!"""
ra_010570_0100#0,"""Благодарю вас!<br>Время не имеет значения."""
ra_010570_0110#0,"""A.P.238/2/21"""
