name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010160_0010#0,"""Прости что позвал тебя. Это<br>насчет оружия, что я чинил."""
ra_010160_0020#0,"""Начну с заключения: его кто-то<br>украл. И никаких зацепок."""
ra_010160_0030#0,"""Наверное, кто-то пробрался в мою<br>мастерскую во время той атаки<br>даркеров."""
ra_010160_0040#0,"""Несмотря на это, они не взяли<br>никаких завершенных оружий,<br>чертежей, или данных.<br>Только это оружие."""
ra_010160_0050#0,"""Ремонт был не до конца завершен.<br>Оно правильной формы, но в таком<br>состоянии его все еще невозможно<br>использовать."""
ra_010160_0060#0,"""Но это должно быть очевидным<br>только при взгляде на него.<br>Понятия не имею, зачем надо было<br>его красть."""
ra_010160_0070#0,"""Но у меня плохое предчувствие."""
ra_010160_0080#0,"""Когда я его чинил, было чувство,<br>будто за мной следили."""
ra_010160_0090#0,"""Извини, ушел от темы."""
ra_010160_0100#0,"""В любом случае, прошу прощения.<br>Ты доверил мне то оружие, а я<br>его потерял. Чувствую себя<br>жалким."""
ra_010160_0110#0,"""Но кто это сделал?<br>И зачем ему это делать?"""
ra_010160_0120#0,"""Я все еще не имею понятия.<br>Просто сбит с толку."""
ra_010160_0130#0,"""A.P.238/3/31"""
