msc_027120_0010#0,"""…."""
msc_027120_0020#0,"""이 장치가… 뭐야?"""
msc_027120_0030#0,"""이 배양액 속에 있는 실험체…."""
msc_027120_0040#0,"""그 식별번호는 909…다."""
msc_027120_0050#0,"""어? 그건 혹시?"""
msc_027120_0060#0,"""909…."""
msc_027120_0070#0,"""넌… 누구지?"""
msc_027120_0080#0,"""…네 데이터를,<br>4th 클론으로 전송할 때 오류가 났다."""
msc_027120_0090#0,"""909라는 개체의,<br>데이터의 미스 매치로 말이지."""
msc_027120_0100#0,"""909의 실험체는 여기 있으며,<br>동시에 너도 존재하고 있다."""
msc_027120_0110#0,"""콜드 슬립했다는<br>아크스의 이야기를 했었지?"""
msc_027120_0120#0,"""그 이야기는 이어진다…."""
msc_027120_0130#0,"""우리는 \""새로운 아크스\""를 연구하는 한편,<br>그 아크스를 수용한 장치를 엄격하게 관리해 왔다."""
msc_027120_0140#0,"""그러나 실험 방침에 대한 대립 속에서,<br>보관시설이 공격을 받아 장치를 잃어버렸다."""
msc_027120_0150#0,"""…그렇게 생각했었다만…."""
msc_027120_0160#0,"""혹시나, 너는…."""
msc_027120_0170#0,"""무슨 말인지 모르겠어."""
msc_027120_0180#0,"""할파에 내려가기 직전에 나는 깨어났어."""
msc_027120_0190#0,"""…."""
msc_027120_0200#0,"""…정말로, 그런건가?"""
msc_027120_0210#0,"""…."""
msc_027120_0220#0,"""…거짓말을 하는 것은<br>아닌 것 처럼 보이는군."""
msc_027120_0230#0,"""스타레스가<br>이쪽의 움직임을 눈치챈 모양이군."""
