msc_027050_0010#0,"""...สุดยอดไปเลย มีตึกเรียงรายสุดลูกหูลูกตาเลยล่ะ"""
msc_027050_0020#0,"""สรุปว่า มีคนอาศัยอยู่ในแต่ละตึกพวกนั้นงั้นเหรอ?"""
msc_027050_0030#0,"""...ใช่ค่ะ"""
msc_027050_0040#0,"""ว่าแต่ ที่นี่มันคือสถานที่แบบไหนกันแน่ล่ะ?"""
msc_027050_0050#0,"""ที่นี่คืออดีตฐานปฏิบัติการของพวก Resurgent ARKS ค่ะ"""
msc_027050_0060#0,"""ที่คุณเห็นอยู่นี่คือเขตที่อยู่อาศัยค่ะ"""
msc_027050_0070#0,"""สถานที่แห่งนี้แยกย่อยออกเป็นภาคส่วนต่างๆ มากมายค่ะ"""
msc_027050_0080#0,"""หนึ่งในนั้นก็คือศูนย์วิจัยใต้ดินที่พวกเรากำลังมุ่งหน้าไปค่ะ"""
msc_027050_0090#0,"""เซเฟตโต้ (Zephetto) เป็นคนให้ข้อมูลนั้นกับเธอด้วยงั้นเหรอ?"""
msc_027050_0100#0,"""ค่ะ แต่ข้อมูลมันค่อนข้างจะไม่ปะติดปะต่อกันเท่าไหร่นะคะ"""
msc_027050_0110#0,"""ด้วยสถานที่ที่ใหญ่ขนาดนี้ ฉันสงสัยจังว่าทำไมถึงไม่มีใครค้นพบมันเร็วกว่านี้นะ?"""
msc_027050_0120#0,"""นั่นก็เพราะว่าสถานที่แห่งนี้อยู่ห่างไกลจากฮาลฟา (Halpha) มากเลยล่ะค่ะ"""
msc_027050_0130#0,"""แล้วตอนนี้พวกเราอยู่ที่ไหนกันแน่ล่ะ?"""
msc_027050_0140#0,"""...ไกลแค่ไหนเหรอ?"""
msc_027050_0150#0,"""ถึงแม้พิกัดที่แน่ชัดจะไม่ชัดเจนนัก<br>แต่ตอนนี้พวกเราอยู่เหนือฮาลฟา (Halpha)... ในห้วงอวกาศค่ะ"""
msc_027050_0160#0,"""ห้วง... อวกาศเหรอ?"""
msc_027050_0170#0,"""เธอรู้ไหมว่าเวลาเธอมองขึ้นไปบนท้องฟ้าตอนกลางคืนแล้วเห็น<br>ดวงดาวส่องแสงระยิบระยับ? นั่นแหละคือที่ที่พวกเราอยู่ตอนนี้ล่ะ"""
msc_027050_0180#0,"""...หา...?"""
msc_027050_0190#0,"""แต่ถ้าพิจารณาจากกำลังส่งของเครื่องเทเลพอร์ตแล้ว<br>พวกเราไม่น่าจะอยู่ไกลขนาดนั้นนี่... ใช่ไหม?"""
msc_027050_0200#0,"""ถูกต้องค่ะ"""
msc_027050_0210#0,"""แต่ถึงอย่างนั้น เครือข่ายการสอดแนมของเลเซียล (Leciel) กลับไม่สามารถตรวจจับสถานที่แห่งนี้ได้..."""
msc_027050_0220#0,"""บางทีอาจจะมีกลไกพรางตัวอยู่ภายนอกเพื่อซ่อนเร้นจากการตรวจจับหรือเปล่านะ?"""
msc_027050_0230#0,"""แต่ทำไมกันล่ะ?"""
msc_027050_0240#0,"""นี่ เอ่อ... เธอเข้าใจที่พวกเขาพูดไหม?"""
msc_027050_0250#0,"""ก็นิดหน่อยนะ"""
msc_027050_0260#0,"""ไม่เลยสักนิด..."""
msc_027050_0270#0,"""พอเธอพูดขึ้นมา สถานที่แห่งนี้มัน..."""
msc_027050_0280#0,"""เอ๊ะ? จริงเหรอ? โห..."""
msc_027050_0290#0,"""อ-อื้ม..."""
msc_027050_0300#0,"""มีอะไรเหรอ?"""
msc_027050_0310#0,"""...อ้อ ขอโทษที... พอดีเหม่อไปแป๊บนึงน่ะ"""
msc_027050_0320#0,"""...เมื่อกี้นี้..."""
msc_027050_0330#0,"""เอาน่า เธอต้องตั้งใจฟังให้ดีนะ"""
msc_027050_0340#0,"""เอ๊ะ? อะไรนะ?"""
msc_027050_0350#0,"""...หืม? มีอะไรผิดปกติหรือเปล่าคะ ทั้งสองคน?"""
msc_027050_0360#0,"""เอ๊ะ? อ้อ ไม่มีอะไรหรอก คุยต่อเถอะ"""
msc_027050_0370#0,"""ถ-ถ้างั้น..."""
msc_027050_0380#0,"""พูดได้เลยว่าเซเฟตโต้ (Zephetto) เก็บซ่อนสถานที่แห่งนี้เอาไว้น่ะ"""
msc_027050_0390#0,"""ไม่ใช่แค่จากผู้คนบนฮาลฟา (Halpha) เท่านั้น แต่จากพวกเราด้วยเหมือนกัน"""
msc_027050_0400#0,"""งั้น... เธอคิดว่าเขาอาจจะกำลังปิดบังอะไรบางอย่างอยู่สินะ?"""
msc_027050_0410#0,"""ใช่แล้วล่ะ"""
msc_027050_0420#0,"""อย่างน้อยนั่นก็เป็นสมมติฐานของฉันล่ะนะ"""
msc_027050_0430#0,"""ฟาเรีย (Pharia) เธอรู้อะไรเกี่ยวกับพื้นที่ที่เรากำลังจะไปบ้างไหม?"""
msc_027050_0440#0,"""ไม่ค่ะ ฉันรับรู้แค่เส้นทางที่จะไปถึงที่นั่นเท่านั้น"""
msc_027050_0450#0,"""ฉันมีแค่ภาพแผนที่คร่าวๆ ในหัวเท่านั้นค่ะ ไม่มีอะไรเฉพาะเจาะจงเลย"""
msc_027050_0460#0,"""ว่าแล้วเชียว..."""
msc_027050_0470#0,"""เซเฟตโต้ (Zephetto) คงไม่ได้หลอกพวกเรามาติดกับดักอะไรทำนองนั้นหรอกใช่ไหม?"""
msc_027050_0480#0,"""...เราไม่มีทางเดาใจเขาได้หรอก"""
msc_027050_0490#0,"""แต่พวกเราควรจะระมัดระวังตัวเอาไว้ก่อนและเตรียมพร้อมสำหรับทุกอย่างจะดีกว่านะ"""
msc_027050_0500#0,"""...เข้าใจแล้ว"""
