st_065060_0001#0,"""A.P.242/3/31/12:00"""
st_065060_0010#0,"""¡Estoy segura que esta ruta nos lleva al centro!"""
st_065060_0020#0,"""Recuerdo esta estructura.<br>Es muy probable.<br>Pero..."""
st_065060_0030#0,"""Refuerzos enemigos... ¿Son tantos?"""
st_065060_0040#0,"""Aun así, esto demuestra que es el camino correcto hacia el centro"""
st_065060_0050#0,"""<%me>, Matoi. Ustedes continúen, es mi responsabilidad que ustedes logren el exito."""
st_065060_0060#0,"""No puedes hacerlo solo"""
st_065060_0070#0,"""Te lo encargo."""
st_065060_0080#0,"""No es imposible. Eso es lo que tengo que hacer."""
st_065060_0090#0,"""Si está bien. Nuestro propósito, es el propósito de Arks. Nunca lo olvides."""
st_065060_0100#0,"""Derrota a Shiva, que se encuentra en el centro. Ese es su único propósito."""
st_065060_0110#0,"""Y enviarlos a ese punto es el propósito de Arks. Es el propósito por el que debemos apostar nuestras vidas."""
st_065060_0120#0,"""Por eso el Guardian se encargara de nuestro futuro, mientras este viejo soldado se encargara de estas cosas."""
st_065060_0130#0,"""¡Regius-San!"""
st_065060_0140#0,"""Ahora, estas encarnaciones de mala fe que han creado Los Photoner.<br>Aunque en menor medida, son las mismas reliquias del pasado. No deben molestar a los que caminan hacia el futuro."""
st_065060_0150#0,"""No, no son una reliquia.<br>Ustedes son solo un bloque de maldad.<br>Un cuerpo extraño en el mundo."""
st_065060_0160#0,"""Por lo tanto, todos ustedes serán destruidos."""
st_065060_0170#0,"""¡Aun que este sea el lugar donde tenga que morir!<b>¡Comencemos, Tsukuriyo!"""
line01#0,"""El proceso de la misión se ha guardado"""
