st_043070_0001#0,"""A.D.2028/4/2/18:30"""
st_043070_0010#0,"""쿨… 소 쿠우우울!<br>좋아, 역시 생생한 영상은 최고야!<br>이매지네이션이 멈추지 않아!"""
st_043070_0020#0,"""히츠기 걸! 상상 이상의 무브야!<br>이거야말로 내가 원하던 영상이라ZE!"""
st_043070_0030#0,"""더 더, 두 사람의 액트에 걸맞은<br>플레이스와 엑스트라를 준비하고 나서…<br>본편으로 가보자고!"""
st_043070_0040#0,"""도망쳤나…"""
st_043070_0050#0,"""괜찮아, 히츠기?"""
st_043070_0060#0,"""…네, 반응이 소실됐습니다."""
st_043070_0070#0,"""저쪽이 에테르를 다루는 데<br>익숙한 건 역시 골치 아프네요.<br>다커를 상대할 때와는 사정이 달라요."""
st_043070_0080#0,"""히츠기 씨는 괜찮으세요?"""
st_043070_0090#0,"""미안, 또 욱해서…<br>도와주러 와 줘서 고마워."""
st_043070_0100#0,"""…나는 괜찮아.<br>하지만, 오빠가…<br>나 때문에 오빠는…"""
