st_043100_0001#0,"""A.D.2028/4/7/19:00"""
st_043100_0010#0,"""흥흥흐흥~……!<br>자, 씨앗은 모두 뿌렸다.<br>최고의 스테이지가 스탠바이!"""
st_043100_0020#0,"""이제 메인 액터를 기다릴 뿐이라고?<br>히츠기 걸!<br><%me>!"""
st_043100_0030#0,"""오우, 쉿!<br>멋없는 핫 라인은<br>컷해둘 걸 그랬NE!"""
st_043100_0040#0,"""예스?<br>용건이라면 짧게 전해달라고, 유 씨?"""
st_043100_0050#0,"""……베토르, 적당히 해라.<br>이쪽에서 무마하는 것도 한계가 있다.<br>똑같은 곳에서 반복하면 더욱 말이지."""
st_043100_0060#0,"""마더는 이 땅을 사랑하고 있다.<br>마구잡이로 상처입히는 것은 용서치 않아.<br>무의미한 파괴행위를 언제까지 계속할 셈이냐."""
st_043100_0070#0,"""하하하! 그건 히츠기 걸한테<br>물어봐줬으면 하는DE."""
st_043100_0080#0,"""이쪽의 손이 닿지 않는 곳으로<br>도망쳐버리니까 손이 닿는 곳으로<br>나오게 하는 수 밖에 없잖아?"""
st_043100_0090#0,"""게다가 이건<br>마더의 부탁이기도 하다GO?<br>멈출 리즌이 나띵!"""
st_043100_0100#0,"""……정도가 지나치다고 말하는 거다.<br>우리의 목적은 지구의 파괴가 아냐."""
st_043100_0110#0,"""아이 씨 아이 씨, 언더스탠드.<br>듣는 것도 질렸으니까 이제 됐지?<br>삑하고 꺼버려야지!"""
st_043100_0120#0,"""거참, 아무것도 모르는구만.<br>이런 스펙터클한 영상을 직접 찍을 수 있는<br>기회는 지금 정도 밖에 없다GO?"""
st_043100_0130#0,"""거기엔 최고의 익사이팅이 있다!<br>전세계가 바라는 영상이 거기에 있다!"""
st_043100_0140#0,"""……응, 그렇지 마더?<br>그러니까 난 유의 제안을 따른 거라고?"""
st_043100_0150#0,"""……오~케~이, 액터도 모였다!"""
st_043100_0160#0,"""슬레이트를 치도록 하지!<br>최고의 필름을 위해서!"""
skit01#0,"""Change The World!"""
skit02#0,"""세계 변혁의 소리"""
