st_043110_0001#0,"""A.D.2028/4/7/19:30"""
st_043110_0010#0,"""헉… 헉…<br>이제 대충 다 쓰러뜨렸지…!"""
st_043110_0020#0,"""굿이야, 히츠기 걸!<br><%me> 스타!<br>여기까진 내 상상대로인 액트였어!"""
st_043110_0030#0,"""…베토르!"""
st_043110_0040#0,"""하지만 그것만으론 소 배드!<br>내가 두 사람에게, 두 사람 같은 액터에게<br>기대하고 있는 것은 그게 다가 아니야!"""
st_043110_0050#0,"""알겠나, 히츠기 걸?<br>히츠기 걸도 부족하고<br><%me> 역시 마찬가지지!"""
st_043110_0060#0,"""네 사정 같은 건 우리가 알 바 아니야!<br>우린 너 같은 바보 녀석을<br>날려 버리려고 여기까지…!"""
st_043110_0070#0,"""뭐…!"""
st_043110_0080#0,"""그거야 히츠기 걸!<br>그 표정! 절망에 물들어 가는 생생한 얼굴!<br>그걸 나는 바라고 있었다YO!"""
st_043110_0090#0,"""…하지만, <%me> 스타.<br>그 얼굴은 못 쓰겠어. 이마이치야."""
st_043110_0100#0,"""두 사람도 우리와 같은 표정을 짓잖아?<br>더욱더욱더~욱 인간의 생생한 표정을<br>플리즈 쇼 미! 유시!?"""
st_043110_0110#0,"""폭발에서… 환창종이 생기고 있어…?<br>네 구현무장은 폭탄인 게…!"""
st_043110_0120#0,"""노노노노노우!<br>큰 미스테이크야, 히츠기 걸!"""
st_043110_0130#0,"""내 능력은 에스 에프 엑스!<br>화약 폭발뿐 아니라 조명 위장<br>피지컬 이펙트! 뭐든지 할 수 있지!"""
st_043110_0140#0,"""낡아빠졌다고 바보 취급받던 기술이지…<br>…하지만 이렇게 지금 시대에 내 힘으로<br>부활한 최고 최대의 필름 테크닉이야!"""
st_043110_0150#0,"""필름을 더욱 익사이팅하게!<br>크레이지하게! 센세이셔널하게!<br>완성시키는 것이 내 롤이지!"""
st_043110_0160#0,"""히츠기 걸!<br>너도 하기토한테 들은 게 틀림없다ZE?"""
st_043110_0170#0,"""에테르가 통신만 하는 기술이라는 건 나띵!<br>소원을 형태로 만드는 거라고!<br>이것이 내 에테르의 사용법이SA!"""
st_043110_0180#0,"""…웃기지 마.<br>그런 걸 위해서 온갖 것을 휘말리게 하다니<br>네가 뭐라도 되는 줄 알아!"""
st_043110_0190#0,"""하하하! 그 워드는 그대로<br>유에게 돌려주겠어, 히츠기 걸!<br>너도 마더 클러스터의 멤버였잖아?"""
st_043110_0200#0,"""마더 클러스터에 들어갈 때 들었을 텐데.<br>우리는 선택받았다고.<br>힘을 가진 존재라고 말이NE!"""
st_043110_0210#0,"""그 힘으로 자신의 욕망을 이룬다!<br>자신의 욕구를 채운다! 체인지 더 월드!<br>그거야말로 우리의 롤!"""
st_043110_0220#0,"""아냐! 그런 건 절대 아니야!"""
st_043110_0230#0,"""누군가 슬퍼하거나 사라지는 세계를<br>만들기 위해서 이 힘이 있는 게 아니야…!"""
st_043110_0240#0,"""나는… 알을 지키고 싶다고 생각했을 뿐.<br>그리고 그 애는 내게 다가와 줬어.<br>지키기 위한 힘이라고, 이건."""
st_043110_0250#0,"""모든 걸 지킨다거나, 모두를 평화롭게 한다거나,<br>그런 게 꿈같은 얘기란 건 진작 알고 있어.<br>그래도 거기에 가까워지려는 노력은 잊고 싶지 않아."""
st_043110_0260#0,"""모두가 웃고, 아무것도 잃지 않고…<br>…슬퍼하지 않아도 되는 세계에 가까워지고 싶어."""
st_043110_0270#0,"""…네가 하는 짓은 그 반대야.<br>욕망도 욕구도 아닌 그냥 화풀이.<br>창작의 탈을 쓴 파괴 활동이야!"""
st_043110_0280#0,"""노우, 전~혀 안 되겠네 히츠기 걸.<br>못한다고 생각하면서 하고 있다니<br>우습기 짝이 없NE?"""
st_043110_0290#0,"""꿈같은 얘기를 구현하는 것이 우리의 힘…<br>에테르의 파워란 말이야?<br>두 유 언더스탠드?"""
st_043110_0300#0,"""그런 네거티브한 의지로는<br>마인드도 월드도 움직일 수<br>없다고, 히츠기 걸!"""
st_043110_0310#0,"""…슬슬 필름도 끝나가는군.<br>클라이맥스 씬을 찍어 보자고."""
st_043110_0320#0,"""마지막까지 말이지, <%me><br>표정 하나 바꾸지 않았군.<br>생각보다 이마이치한 액터였어."""
st_043110_0330#0,"""그러니 적어도 라스트 씬 정도는<br>비통과 고통에 일그러진 생생한 표정을<br>관객에게 보여 주도록 해!"""
st_043110_0340#0,"""…왓츠?<br>무슨 일이야, 필름은 돌아가고 있다고!"""
st_043110_0350#0,"""촬영 중지라는 소리지, 엉터리 감독."""
st_043110_0360#0,"""…엔가, 오빠!"""
st_043110_0370#0,"""여어, 건강해 보이네, 히츠기."""
st_043110_0380#0,"""유는…!<br>야사카, 엔가…!"""
st_043110_0390#0,"""후… 엔가 보이.<br>넌 그 방과 함께 사라졌을 텐데?"""
st_043110_0400#0,"""내가 그렇게 뻔한 수에<br>당할 리가 없잖아.<br>트릭을 좀 의심하라고, 영화감독 씨?"""
st_043110_0410#0,"""…쉿.<br>하지만 노 프라블럼, 여기서 한꺼번에<br>없애 버리면 피니시! 엔딩이라ZE!"""
st_043110_0420#0,"""어이어이 농담이지.<br>요즘 시대에 그런 각본은 통하지 않는다고?"""
st_043110_0430#0,"""연락입니다! 주변에 발생했던 환창종은<br>우군이 거의 진압해 사라지고 있습니다!"""
st_043110_0440#0,"""우군? 아크스가 아니라?"""
st_043110_0450#0,"""네, 지구 쪽에 존재하던<br>마더 클러스터의 대항 세력…<br>「어스 가이드」라고 합니다!"""
st_043110_0460#0,"""홀리이 쉬이이잇!<br>내 무대가! 만들어 온 스테이지가!"""
st_043110_0470#0,"""이렇게 속이 빤히 보이는 유인에<br>아무 대책 없이 올 것 같냐."""
