a1#0,"""특정 클라이언트 오더 클리어"""
a2#0,"""특정 클라이언트 오더 클리어"""
a3#0,"""슈퍼 하드 수주 허가증 소지"""
a4#0,"""슈퍼 하드 수주 허가증 소지"""
a5#0,"""슈퍼 하드 수주 허가증 소지"""
Title#0,"""T:비치 워즈 2020!"""
Explanation#0,"""행성 워팔의 휴양지 근처에서<br>갑자기 환창종, 해왕종 및<br>에스카 다커의 출현이 확인됐다.<br>해변은 혼란스럽고 피해도 생겼다.<br>각 아크스는 서둘로 현장으로 떠나<br>상황 조사와 진압에 나서라.<br>――――――――――――――――――――<br>룸 내 퀘스트 포인트 공유／있음<br>제한시간 경과 시 퀘스트 종료"""
NpcComMsg1#0,"""곧 전송을 개시합니다.<br>이번 임무는 해변에서 날뛰는<br>적들을 모두 격최하는 것입니다!"""
NpcComMsg2#0,"""수영복 차림의 여성 아크스를 지키며…<br>아뇨, 이 반응은 마토이씨 일행<br>이군요. 걱정할 필요 없군요!"""
NpcComMsg3#0,"""그리고 이번에도 수수께끼의 생물<br>나스나칸?이 실패한 개그?<br>등으로 적을 화나게 해서<br>위험하다 해요. 도와주도록 하죠!"""
SimpleExplanation#0,"""시간 내에 최대한 에너미를 물리쳐라!"""
Area0S#0,"""해안 에어리어 1"""
Area0L#0,"""행성 워팔 해안 에어리어 1"""
Area1S#0,"""해안 에어리어 2"""
Area1L#0,"""행성 워팔 해안 에어리어 2"""
