st_051030_0001#0,"""A.P.241/9/23/10:30"""
st_051030_0010#0,"""【가면】은 【심원의 어둠】의<br>숙주가 된 뒤에도<br>홀로 그 지배에 계속 맞서고 있어."""
st_051030_0020#0,"""부활한 【심원의 어둠】과<br>아크스가 싸워 힘을 깎아 놓으면<br>【가면】이 시간을 거슬러 올라가."""
st_051030_0030#0,"""【심원의 어둠】이 부활하기 직전까지<br>숙주인 자신과 함께 시간을 되돌려.<br>그걸 계속 반복하고 있어."""
st_051030_0040#0,"""…이대로 내버려 둘 수는 없어.<br>반드시 구해 낼 거야.<br>그렇지, <%me>？"""
st_051030_0050#0,"""【가면】은 【심원의 어둠】의 중추에<br>지금도 존재하고 있어.<br>그건 둘이 가장 잘 알 거야."""
st_051030_0060#0,"""【심원의 어둠】과의 연결을<br>끊지 않는 한 구출할 수 없어."""
st_051030_0070#0,"""구해 낸다 해도<br>【심원의 어둠】이 새로운 숙주를 찾으면서<br>…최악의 사태가 벌어질 거야."""
st_051030_0080#0,"""【가면】을 구하려면<br>【심원의 어둠】을 없앨 수밖에 없어.<br>하지만 그럴 방법은 없었어."""
st_051030_0090#0,"""…지금까지는 그랬지."""
st_051030_0100#0,"""하지만 이제 방법이 생겼어요!<br>히츠기 씨가 지닌 아메노무라쿠모예요!"""
st_051030_0110#0,"""악을 몰아내고 정화하는 칼!<br>한때 다크 펄스가 되어 버린<br>알과 마더도 구해 냈어요!"""
st_051030_0120#0,"""원리는 완전히 같아요.<br>똑같이 하면 돼요!"""
st_051030_0130#0,"""히츠기 일행이 협력해 준 덕분에<br>아메노무라쿠모의 능력을 분석했고,<br>재현까지 마쳤어."""
st_051030_0140#0,"""【가면】과 이어진 인연을 따라<br><%me> 힘으로 그 무장을<br>이곳에 불러내 줘."""
st_051030_0150#0,"""이 힘을 맡길게.<br>이건 직접 해야 할 일이니까."""
st_051030_0160#0,"""작전은 아주 단순해.<br><%me> 몫은 【심원의 어둠】의<br>중추를 베는 거야."""
st_051030_0170#0,"""그리고 【가면】과 【심원의 어둠】을<br>갈라놓을 수 있다면…"""
st_051030_0180#0,"""둘이서 깨워 주는 거야.<br>두 사람의 손으로."""
st_051030_0190#0,"""…응, 물론이야.<br>하고 싶은 말이 정말, 정말<br>많이 있으니까."""
st_051030_0200#0,"""그렇지, <%me>！"""
