st_051080_0001#0,"""A.P.241/9/23/14:00"""
st_051080_0010#0,"""<%me>！？"""
st_051080_0020#0,"""네, 네!?<br><%me> 씨!?<br>어떻게 돌아오신 거예요!?"""
st_051080_0030#0,"""아니, 그것보다<br>몸은 괜찮으세요!?<br>어디 아픈 곳은, 그러니까…!"""
st_051080_0040#0,"""…정말, 늘 갑작스럽다니까.<br>그래도 무사해서 다행이야."""
st_051080_0050#0,"""대체 무슨 일이 있었는지<br>말해 주겠어?"""
st_051080_0060#0,"""그렇게 물어도<br>대답하기 곤란할걸?"""
st_051080_0070#0,"""미안해.<br>이상한 때에 돌려보내서.<br>나도 다급해서 그만."""
st_051080_0080#0,"""…대체 어떻게<br>이곳에 들어왔지?"""
st_051080_0090#0,"""어떻게라니, 스르륵 와서<br>스윽 들어왔을 뿐인데?"""
st_051080_0100#0,"""아! 혹시 비밀 이야기 중이었어?<br>미안! 방에 들어오기 전에는<br>제대로 노크해야 하는 거지."""
st_051080_0110#0,"""…음, 이래선 안 되겠네.<br>계속 혼자 있어서 그런가.<br>상식이 쏙 빠져 버렸나 봐."""
st_051080_0120#0,"""전이 반응 없음…<br>아크스는 아니지만, 이 반응은<br>포톤만으로 이루어진 신체…?"""
st_051080_0130#0,"""하지만 다커…도 아니야.<br><%me> 쪽 지인이야?"""
st_051080_0140#0,"""…어라?<br>다들 꽤 살벌한데?"""
st_051080_0150#0,"""…대체 정체가 뭐지?"""
st_051080_0160#0,"""아, 그렇구나.<br>내가 누군지 모르니까 그러는 거네.<br>미안, 미안. 그것도 깜빡했어."""
st_051080_0170#0,"""나는 알마야."""
st_051080_0180#0,"""초대 클라리스 클레이스라고<br>말하는 편이 바로 알아듣겠어?"""
st_051080_0190#0,"""그래도 지금은 알마니까<br>그냥 알마라고 불러 주면<br>좋을 것 같아."""
st_051080_0200#0,"""…초대 클라리스 클레이스.<br>이미 죽었을 텐데."""
st_051080_0210#0,"""내 몸은 진작 사라졌는걸?<br>지금도 포톤으로만 되어 있고."""
st_051080_0220#0,"""아마 알고 있겠지만<br>사람이었을 때의 몸은<br>루서에게 망가졌어."""
st_051080_0230#0,"""하지만 내 마음… 포톤은<br>사라지지 않고 아카식 레코드와<br>계속 함께 있었어."""
st_051080_0240#0,"""…쉽게 말하자면<br>죽은 뒤 아카식 레코드의<br>정령이 됐다고 해야 하나?"""
st_051080_0250#0,"""그런 허황된 이야기를 믿으라는 건가?"""
st_051080_0260#0,"""증거는 없나?"""
st_051080_0270#0,"""허황된 이야기라니…<br>음, 어떻게 해야<br>믿어 주려나…"""
st_051080_0280#0,"""증거라, 증거…<br>음, 마침 보여 줄 만한 게<br>있었던가…"""
st_051080_0290#0,"""아, 맞다!<br>그럼 내 특기를 하나<br>보여 줄게."""
st_051080_0300#0,"""자, 잘 보고 있어.<br>셋, 둘, 하나, 얍!"""
st_051080_0310#0,"""네!? 어느 틈에!?<br>저, 전이는 아니에요…!"""
st_051080_0320#0,"""…방금 그 느낌, 나와<br><%me> 두 사람은 알고 있어."""
st_051080_0330#0,"""루서가 쓰던<br>시간을 조작하는 테크닉?"""
st_051080_0340#0,"""맞아. 나를 이리저리 뜯어고치면서<br>겨우 이것만 흉내 낸 모양이야."""
st_051080_0350#0,"""참고로 방금 한 걸<br>테크닉이라고 하면 스우가 화낼 거야.<br>「이건 매직이야, 헛소리 마」라면서."""
st_051080_0360#0,"""기이와 리이는<br>뭘 하는 건지 하나도 모르겠다면서<br>늘 고개를 갸웃했었지."""
st_051080_0370#0,"""아, 맞다! 기이와<br>리이, 아직 있지?<br>두 사람이라면 내가 누군지 알아!"""
st_051080_0380#0,"""기이? 리이?<br>…누구를 말씀하시는 거죠?"""
st_051080_0390#0,"""레기아스와 마리아야.<br>아직 잘 지내고 있지?"""
st_051080_0400#0,"""…본인들이 들으면<br>몸서리칠 것 같은 별명이네."""
st_051080_0410#0,"""알겠지?<br>늘 그만하라고<br>말했었어."""
st_051080_0420#0,"""두 사람 모두 지금은 임무 중이라<br>자리를 비웠어.<br>당분간은 만나기 어려워."""
st_051080_0430#0,"""음, 그렇구나. 아쉽네."""
st_051080_0440#0,"""…아니, 만나도 소용없잖아!<br>둘 다 시온과 이어져 있지 않으니까<br>내 모습이 안 보이잖아!"""
st_051080_0450#0,"""시온을<br>알고 계세요?"""
st_051080_0460#0,"""물론이지.<br>계속 함께 있었으니까.<br>샤오도 알고 있어."""
st_051080_0470#0,"""…시온과 이어져 있지 않으면<br>알마의 모습이 보이지 않는다."""
st_051080_0480#0,"""우리에게 온 이유가 그거구나.<br>아카식 레코드의… 정령."""
st_051080_0490#0,"""응. 지금 상황에서는<br>내 모습을 알아볼 수 있는 건<br>여기 있는 사람들뿐이야."""
st_051080_0500#0,"""그리고 지금 벌어지는 일에<br>맞설 수 있는 것도 여기 있는 사람들뿐이야."""
st_051080_0510#0,"""…갑자기 믿으라고 해 봤자<br>어렵다는 건 나도 알아."""
st_051080_0520#0,"""내가 아는 건 전부 말해 줄게.<br>그러니 한번 생각해 봐."""
skit01#0,"""The Stranger"""
skit02#0,"""구하려 내민 손끝에"""
