st_051040_0001#0,"""A.P.241/9/23/11:00"""
st_051040_0010#0,"""…좋아, 이대로면 할 수 있어!<br><%me>！<br>마토이! 이제 조금만 더!"""
st_051040_0020#0,"""이대로 밀어붙여서…<br>반드시 구해 내는 거야!"""
st_051040_0030#0,"""그렇게는 안 돼!"""
st_051040_0040#0,"""윽…!"""
st_051040_0050#0,"""이대로라면!"""
st_051040_0060#0,"""하아아아아앗!"""
st_051040_0070#0,"""지금이야!"""
st_051040_0080#0,"""찾았다… 【가면】의 반응!<br>마토이와 <%me> 두 사람에게<br>나머지는 맡길게!"""
st_051040_0090#0,"""응, 지금이라면 우리가…!"""
st_051040_0100#0,"""…닿을 수 있어!"""
st_051040_0110#0,"""…반드시 구해 낼 거야!"""
st_051040_0120#0,"""뭐, 뭐야, 이거…?<br>형태가 일그러지고 있어…"""
st_051040_0130#0,"""시공간 간섭…!?<br>어딘가로 이동하려는 건가!?<br>대체 어디를 목표로!"""
st_051040_0140#0,"""<%me>！"""
st_051040_0150#0,"""반응… 사라졌어요!<br>흔적, 흔적, 흔적은…!<br>…아, 정말!"""
st_051040_0160#0,"""진정해, 시에라.<br>흔적 없음, 주변 반응도 사라졌어.<br>…완전히 로스트됐어."""
st_051040_0170#0,"""…그럴 수가!"""
st_051040_0180#0,"""<%me><br>……<%me>！！"""
