st_051130_0001#0,"""A.P.241/9/25/10:00"""
st_051130_0010#0,"""아카식 레코드 안에<br>【심원의 어둠】이 들어가 있어.<br>쓰러뜨려서 떼어 낸다."""
st_051130_0020#0,"""해야 할 일은 아주 간단해.<br>지금까지와 다를 게 없어."""
st_051130_0030#0,"""하지만 목표를 이룰 방법도<br>오메가의 상황도 짐작조차 안 돼."""
st_051130_0040#0,"""우선 오메가에 어떻게 가지?<br>블랙홀 안으로 보낼 수 있는<br>아크스 쉽은 존재하지 않아."""
st_051130_0050#0,"""당연히 시간을 멈춰 보내야지."""
st_051130_0060#0,"""…역시 그렇구나.<br>말도 안 되는 일을 벌이는 게<br>역대 클라리스 클레이스의 일인가?"""
st_051130_0070#0,"""？？<br>무슨 말이야?"""
st_051130_0080#0,"""쉽게 말하면 중력은<br>시간이 멈춘 동안에는 작용하지 않아요."""
st_051130_0090#0,"""블랙홀의 초중력은 시간 정지로 무시하고<br>오메가로 보낸다는 거죠.<br>원리는 알겠지만 너무 무모해요."""
st_051130_0100#0,"""무모한 게 아니야.<br>끌어낼 수 있었으니<br>보내는 것도 반드시 할 수 있어."""
st_051130_0110#0,"""다만 혼자서는 벅찬 것도 사실이야.<br>클라리스 클레이스가 있었다면<br>여유로웠을 텐데…"""
st_051130_0120#0,"""…그러니까 2대 클라리스 클레이스.<br>도와주지 않을래?"""
st_051130_0130#0,"""어, 나?"""
st_051130_0140#0,"""포톤을 잘 다루는 사람이<br>곁에 있어 줬으면 해.<br>마토이라면 괜찮을 테니까."""
st_051130_0150#0,"""맡길게, 마토이"""
st_051130_0160#0,"""걱정하지 마"""
st_051130_0170#0,"""…응. 나, 열심히 할게.<br><%me> 역시<br>조심해서 잘 다녀와."""
st_051130_0180#0,"""걱정하는 건 아니야.<br><%me> 괜찮을 거라고<br>나는 알고 있으니까."""
st_051130_0190#0,"""조심해서 다녀와.<br>계속 기다리고 있을게."""
st_051130_0200#0,"""시에라, <%me> 곁에서<br>함께 오메가로 가 줘.<br>쉽 관리는 잠시 내가 맡을게."""
st_051130_0210#0,"""네, 맡겨 주세요!<br>…잠깐, 그러면 저도<br>오메가 안으로 들어가는 건가요?!"""
st_051130_0220#0,"""자랑할 일은 아니지만<br>저는 전투를 전혀 못한다고요!"""
st_051130_0230#0,"""시에라는 길 안내에만<br>집중할 수 있도록 해서<br>보내 보도록 할게."""
st_051130_0240#0,"""다만 어떤 모습이 될지는<br>오메가의 기분에 달렸으려나."""
st_051130_0250#0,"""으으… 불안하기만 해요.<br>첫 현장 임무가<br>이렇게 터무니없을 줄은…"""
st_051130_0260#0,"""반드시 지켜 줄게"""
st_051130_0270#0,"""무서우면 그만두는 게"""
st_051130_0280#0,"""…네!<br>잘 부탁드릴게요!<br><%me> 씨!"""
st_051130_0290#0,"""무, 무섭지만… 그래도!<br>…<%me> 씨와<br>함께라면… 힘낼 수 있어요!"""
st_051130_0300#0,"""시간을 멈춘 블랙홀에는<br>캠프 쉽으로 접근하게 될 거야."""
st_051130_0310#0,"""거리가 가까우면 안으로 보내기도<br>쉬워지니까, 준비가 끝나면<br>캠프 쉽으로 출발해 줘."""
