st_051050_0001#0,"""A.P.241/9/23/13:00"""
st_051050_0010#0,"""어스 가이드에서 보고가 왔어요.<br>지구에서도 <%me> 씨의<br>반응을 찾지 못했다고 합니다."""
st_051050_0020#0,"""<%me>……"""
st_051050_0030#0,"""오퍼레이터에게 긴급 통신이 왔어요.<br>이건 망원 영상…?"""
st_051050_0040#0,"""우주가 일그러지고 있어…"""
st_051050_0050#0,"""이거 블랙홀인가요?<br>그렇게 드문 건 아니지만…"""
st_051050_0060#0,"""갑자기 생겨났다고요?<br>그럴 리가 없잖아요!"""
st_051050_0070#0,"""항성의 중력 붕괴…는 아니고?<br>중간 질량형…도 관측값과 맞지 않아?"""
st_051050_0080#0,"""게다가 팽창 속도도 이상해요.<br>이 속도로 계속 커지면<br>금방 우주 전체를 삼킬 거예요."""
st_051050_0090#0,"""이런 블랙홀은… 있을 수 없어.<br>…대체 어떻게 된 거죠?"""
st_051050_0100#0,"""이거…<br><%me> 실종과<br>관련이 있는 걸까?"""
st_051050_0110#0,"""…시기를 생각하면<br>무관하다고 보기도 어려워요.<br>함께 조사해 볼게요."""
st_051050_0120#0,"""기다렸지, 두 사람."""
st_051050_0130#0,"""그 블랙홀에 대해서는<br>이미 정보를 공유받았나 보네.<br>설명할 수고를 덜어서 다행이야."""
st_051050_0140#0,"""보고할 게 두 가지 있어."""
st_051050_0150#0,"""먼저 좋은 소식부터.<br><%me> 쪽에서 반응이 잡혔어."""
st_051050_0160#0,"""…! 정말!?<br>그럼 빨리 구하러 가야 해!"""
st_051050_0170#0,"""진정해, 마토이.<br>이어서 나쁜 소식이야."""
st_051050_0180#0,"""반응이 잡힌 곳은<br>그 블랙홀의 중심이야."""
st_051050_0190#0,"""유일한 절대 정지 좌표계.<br>우주의 원점.<br>과거 행성 시온이 있던 곳이야."""
st_051050_0200#0,"""그곳에서 <%me> 반응이 확인됐어."""
