st_051100_0001#0,"""A.P.241/9/23/14:30"""
st_051100_0010#0,"""상황을 정리하자.<br>시에라, 갑자기 나타난 블랙홀의<br>현재 상황과 확장 추세를 예측해 줘."""
st_051100_0020#0,"""네, 모니터에 띄울게요."""
st_051100_0030#0,"""이것이 <%me> 씨의<br>실종과 같은 시기에<br>새로 나타난 블랙홀이에요."""
st_051100_0040#0,"""그리고 현재 정보를 바탕으로<br>플로렌베르크 블랙홀 방정식으로<br>계산한 미래 예측 결과입니다."""
st_051100_0050#0,"""모든 것이 삼켜지고<br>세상이 온통 어둠에…"""
st_051100_0060#0,"""기존 블랙홀은 이렇게 빠르게<br>커지지 않아요.<br>…분명 뭔가 잘못됐어요."""
st_051100_0070#0,"""알마, 알려 줘.<br>스스로를 아카식 레코드의<br>정령이라고 했지."""
st_051100_0080#0,"""그리고 <%me> 귀환에<br>알마의 힘이 작용한 것도 분명해."""
st_051100_0090#0,"""<%me> 반응은<br>블랙홀 안에서 발견됐어."""
st_051100_0100#0,"""그렇다면 알마가 그곳에 있었고<br>거기서 왔다고 보는 게 타당해."""
st_051100_0110#0,"""…대답해 줘.<br>그곳에는 무엇이 있지?<br>저 블랙홀은 어디로 이어져 있어?"""
st_051100_0120#0,"""이미 알고 있잖아, 샤오.<br>그곳에 있는 건 단 하나야."""
st_051100_0130#0,"""행성 시온이 있던 자리.<br>우주의 원점.<br>우주가 생겨날 때 태어난 곳."""
st_051100_0140#0,"""그곳은<br>아카식 레코드 그 자체야."""
st_051100_0150#0,"""그리고 <%me> 실종 당시<br>길을 잃고 들어간 그 세계…<br>음, 일단 오메가라고 부를까."""
st_051100_0160#0,"""오메가는 말이야,<br>아카식 레코드의 기억이<br>실체로 나타난 세계야."""
st_051100_0170#0,"""아카식 레코드가 꾸는 꿈이라고<br>하는 편이 이해하기 쉬우려나?"""
st_051100_0180#0,"""기억이 실체로…?"""
st_051100_0190#0,"""그럼 설마<br>지구에서 일어난 일들이…<br>에테르가 관련된 건가요?"""
st_051100_0200#0,"""…아마도.<br>포톤은 아카식 레코드와<br>이어져 있으니까."""
st_051100_0210#0,"""그 포톤이 지구에서 변질된<br>에테르와 합쳐져서…<br>그 영향으로 이상해진 것 같아."""
st_051100_0220#0,"""하지만 아카식 레코드는<br>시온을 말하는 거잖아?<br>이제는 없는 거 아니야…?"""
st_051100_0230#0,"""음, 그건<br>조금 잘못 알고 있는 것 같아."""
st_051100_0240#0,"""시온은 시온.<br>아카식 레코드는<br>아카식 레코드야."""
st_051100_0250#0,"""분명 시온이 사라지면서<br>아카식 레코드에 접근할 수 있는<br>존재도 사라졌어."""
st_051100_0260#0,"""그래도 아카식 레코드는 있어.<br>볼 사람이 사라졌을 뿐, 여전히 있어.<br>우주는 계속 기억하고 있어."""
st_051100_0270#0,"""…그러니까, 비유하자면<br>아카식 레코드는 도서관이고<br>시온은 사서라는 건가요?"""
st_051100_0280#0,"""오, 정확해.<br>그렇게 생각하면 딱 맞아."""
st_051100_0290#0,"""관리할 사람은 사라졌지만<br>도서관 자체는 남아 있어."""
st_051100_0300#0,"""본래는 누구도 접근할 수 없는<br>아카식 레코드."""
st_051100_0310#0,"""하지만 아카식 레코드 자체가<br>스스로를 하나의 세계로,<br>오메가로 실체화했어."""
st_051100_0320#0,"""그렇게 실체를 얻어 인식할 수 있게 된<br>아카식 레코드로<br>【심원의 어둠】이 옮겨 가 융합했어."""
st_051100_0330#0,"""그 결과가 바로<br>우주를 삼키려 계속 커지고 있는<br>저 블랙홀이라는 거네."""
st_051100_0340#0,"""기억을 정리하는 동안 꾸는 게 꿈이야.<br>아카식 레코드도 마찬가지고."""
st_051100_0350#0,"""아카식 레코드는<br>온 우주의 기록을 정리하면서<br>분명 꿈을 꾸고 있어."""
st_051100_0360#0,"""그 꿈이 형태를 갖게 됐어.<br>아니, 그것뿐이었다면 괜찮았겠지…<br>하지만 그 꿈에 악의가 들어왔어."""
st_051100_0370#0,"""이대로 내버려 두면<br>모든 게 새까맣게 삼켜지고 말아.<br>과거도, 미래도, 전부."""
st_051100_0380#0,"""그래서 내가 여기로 온 거야."""
st_051100_0390#0,"""나는 이미 사라진 사람이지만…<br>모두와 시온이 함께 만들어 낸<br>그 미래 너머를 보고 싶으니까."""
