name01#0,"""？？？"""
name02#0,"""？？？"""
un_015110_0010#0,"""¡Todo el mundo, gracias por venir!<br>¡Hoy, les cantaré una canción<br>desde el fondo de mi corazón!"""
un_015110_0020#0,"""Una canción que, incluso en el más oscuro de los silencios, puede brindar un rayo de esperanza!<br>[¡Eternal Encore!]"""
un_015110_0030#0,"""¡Gracias a todos! Sus sentimientos realmente me han conmovido hoy.<br>¿Lo sientes también?"""
un_015110_0040#0,"""Aunque es una canción suave, tiene una gran voluntad.<br>¡Todos, por favor, atesoren sus propios sueños y emociones!"""
un_015110_0050#0,"""¡Muy bien, hasta la próxima!"""
ls_010020_0010#0,"""Gracias,las palabras suenan, ¿Pero se puede escuchar ahora?<br>Mi canción que llega, y todas las piezas de mi corazón<br><br><blu>Arigatou kikoete imasu ka watashi no uta ga watashi no kakera ga<c>"""
ls_010020_0020#0,"""A pesar de que siempre se puede cerrar los ojos y ver que hay...<br>Aunque sé que estabamos mas cerca, se que nadie puede comparar<br><br><blu>Mabu to fusereba sugu ni aeru no ni  itsu datte dare yori mo chikaku ni iretanoni ne<c>"""
ls_010020_0030#0,"""¡Te amo!, y mi voz y mis sentimientos...<br>Llegan a tu corazón apesar de la oscuridad<br><br><blu>Daisuki todoite imasu ka   watashi no koe ga watashi no omoi ga<c>"""
ls_010020_0040#0,"""El hecho de que ya no puedo tocarte...<br>Es como una pesadilla, como si fuera una mentira.<br><br><blu>Nidoto sawarenai nante marude sowo warui yume uso mitaide<c>"""
ls_010020_0050#0,"""Aún ahora, no puedo pasar de aquí...<br><br><blu>Ugokenai mada koko kara<c>"""
ls_010020_0060#0,"""La luz del sol de este mundo sin ti...<br>¿De qué color es?, ¿Como huele?<br><br><blu>Anata no inai kono sekai hizashi wane don'na iro don'na nioi<c>"""
ls_010020_0070#0,"""Al ver la luz del sol de un mundo sin ti...<br>¿No se puede decir de qué color es?, ¿Como huele?<br><br><blu>iky mo dekinai kurai no kanashimi deatta no wa hajimete<c>"""
ls_010020_0080#0,"""Siempre has sido imprudente y atrevido, nunca miras hacia adelante.<br>Aunque eras difícil, no pude evitar preocuparme.<br><br><blu>Mukowo mizude namaikina toko-te o yai teta zeitakuna nayamidatta<c>"""
ls_010020_0090#0,"""Pensé que sabía todo. Pero, ahora parece que hay partes de ti que no sé.<br><br><blu>Subete shitteru tsumori de shiranai to komo kitto awata ne<c>"""
ls_010020_0100#0,"""¿Puedes oírme decir por qué?...<br>¿Puedes escuchar mi canción y mis lágrimas también?<br><br><blu>Dowoshite Kikoete imasu ka watashi no uta ga watashi no namida ga<c>"""
ls_010020_0110#0,"""Compartimos nuestro pasado y nuestro futuro, e incluso si luchamos, estábamos más cerca que nadie...<br><br><blu>Kako mo mirai mo wakeau hazudatta kenka shite dare yori mo me-ippai nakayoshi de<c>"""
ls_010020_0120#0,"""¡Mi yo quiere verte! ¿Alcanzarte? Es mi voz, la prueba de que estoy aquí.<br><br><blu>Aitai' todoite imasu ka watashi no koe ga watashi no a doshi ga<c>"""
ls_010020_0130#0,"""No importa qué tan difíciles sean las pruebas que vendrán, si me necesitan, quiero cambiarme a mí mismo. ¡Tengo que cambiarme a mí mismo!<br><br><blu>Don'na shiren mo hitsuzen'nara watashi kawaritai kawaranakucha<c>"""
ls_010020_0140#0,"""Decir adiós es demasiado triste...<br><br><blu>Sayonara ga kawaisowo<c>"""
ls_010020_0150#0,"""Si dices que mi canto puede convertirse en poder para ti, lo creeré...<br><br><blu>Anata ga homete kureta uta  Chika-ra ni moshi nattanara shinji rareru<c>"""
ls_010020_0160#0,"""Cree que incluso si no estás aquí, seguirás apoyándome.<br><br><blu>Sugata katachi ga nakute mo anata wa korekara mo sasaedato<c>"""
ls_010020_0170#0,"""¿Puedes escuchar mi agradecimiento, mi canción y los trozos de mi corazón?<br><br><blu>Arigato kikoete imasu ka watashi no uta ga watashi no kakera ga<c>"""
ls_010020_0180#0,"""Si abro mi corazón, puedo escucharlo... Las únicas palabras que pronunciaste, tu última peticion.<br><br><blu>Kokoro sumaseba chanto kikoeru yo anata no tatta hitotsu no kotoba ga rikuesuto ga<c>"""
ls_010020_0190#0,"""¡Te amo!, y mi voz y mis sentimientos...<br>Llegan a tu corazón apesar de la oscuridad<br><br><blu>Daisuki todoite imasu ka watashi no koe ga watashi no omoi ga<c>"""
ls_010020_0200#0,"""No sólo una vez, voy a responder a su esperanza las respondere una y otra vez...<br>Así que pon una sonrisa en tus labios.<br><br><blu>Moichido janaku nando mo kotaeyou kuchibiru ni hohoemi nosete<c>"""
ls_010020_0210#0,"""Ahora puedo seguir desde este lugar...<br><br><blu>Ugoku yo ima koko kara<c>"""
ls_010020_0220#0,"""En el viento, el arco iris, las estrellas y las flores. Se que siempre estarás allí.<br><br><blu>Kaze ni mo, niji ni mo, boshi ni mo, hana ni mo anata wa iru no<c>"""
ls_010020_0230#0,"""Laaa... Laaa... Como una cancion...<br><br><blu>Rara… uta no yowo ni<c>"""
ls_010020_0240#0,"""Me enseñaste Fortaleza, Me enseñaste Devilidad en esos momentos, y ahora sé que incluso si te has ido...<br><br><blu>Yowa-sa o, tsuyo-sa o, watashi o oshiete tabidattakedo<c>"""
ls_010020_0250#0,"""Laaa... Laaa... Siempre estarás aquí conmigo...<br><br><blu>Rara… soba ni iru no<c>"""
ls_010020_1010#0,"""永遠のencore"""
ls_010020_1020#0,"""クーナ"""
