st_063050_0001#0,"""A.P.242/3/7/12:00"""
st_063050_0010#0,"""Todas nuestras unidades fueron aniquiladas."""
st_063050_0020#0,"""Parece que puedes predecir nuestros movimientos, pero...<br>¿Qué tal esto?"""
st_063050_0030#0,"""¡Espera!"""
st_063050_0040#0,"""Todavía está peleando.<br>¿A dónde se supone que vas guardian?"""
st_063050_0050#0,"""¿O estas desocupado?<br>Si es así, ¿por qué no te diviertes conmigo?"""
st_063050_0060#0,"""ちっ！？"""
st_063050_0070#0,"""¡Oh! ¡Eres bastante bueno!"""
st_063050_0080#0,"""¡Maria!"""
st_063050_0090#0,"""！？"""
st_063050_0100#0,"""¡Este idiota ya está familiarizado!"""
st_063050_0110#0,"""Oh oh!"""
st_063050_0120#0,"""ちっ！"""
st_063050_0130#0,"""¿Ya terminaste?<br>Era realmente dibertido luchar contra mí.<br>¿Podría por favor dejarme hacerlo un poco más?"""
st_063050_0140#0,"""Que molestia."""
name01#0,""" <%me>？"""
name02#0,"""？？？"""
