st_039010_0001#0,"""A.P.239/5/10/10:00"""
st_039010_0010#0,"""Sé que dije esto antes, pero parece que este planeta está actuando como un sello para el poder de [Apprentice]."""
st_039010_0020#0,"""...¿Porque alguien como tu sabe eso?"""
st_039010_0030#0,"""Soy un Dark Falz, por supuesto! ...Antes. Y por ese hecho, Yu-chan debe saber también!"""
st_039010_0040#0,"""No me compares con tigo."""
st_039010_0050#0,"""¡Que pasa! No eres divertida... Lo que sea, a cada uno con lo suyo, supongo."""
st_039010_0060#0,"""Esa máquina minera allí es lo que está suprimiendo el poder de [Apprentice], ¿verdad? Todo esto para mantenerlo sellado..."""
st_039010_0070#0,"""Sin embargo, no sé nada de esa máquina...<br>Ni nada de este planeta."""
st_039010_0080#0,"""Este es realmente un lugar y momento desconocido para mí"""
st_039010_0090#0,"""Y aquí... No, no sólo aquí, sino... Los Photoners  ya no existen en este mundo."""
st_039010_0100#0,"""Realmente fuimos exterminados, ¿verdad?... Realmente nos hemos ido, ¿no?"""
st_039010_0110#0,"""Hey, eres tu..."""
st_039010_0120#0,"""Hey, ¿Crees que las máquinas mineras funcionan correctamente?"""
st_039010_0130#0,"""Bueno, se supone que deberían estar funcionando!..."""
st_039010_0140#0,"""Pero su poder está disminuyendo. ¿Estara reaccionando a algo? ¿Como una especie de catalizador?"""
st_039010_0150#0,"""H-Hey! ¿A dónde vas?"""
st_039010_0160#0,"""…………"""
st_039010_0170#0,"""¿Qué vas a hacer, Yuki-Ane?"""
st_039010_0180#0,"""No podemos dejarla así... Todavía estoy vinculada a eso."""
st_039010_0190#0,"""Hey, ¡Espera! Dado que vamos por delante, ¿debemos ir hasta el área corrupta?"""
st_039010_0200#0,"""...Área Corrupta. ¿En este lugar inestable? supongo."""
st_039010_0210#0,"""Esta es la zona de alimentación de [Profound Darkness]. Sus cebos crecen aqui. Pero..."""
st_039010_0220#0,"""...Hmmm. Pero, este no es el lugar donde [Profound Darkness] fue resucitado?"""
st_039010_0230#0,"""Entonces... No hay ningún uso para esta zona corrupta. Está completamente suspendido... Me pregunto si es eso."""
st_039010_0240#0,"""Justo este lugar, no nos acostumbramos. Solamente el tiempo fluye diferentemente aquí."""
st_039010_0250#0,"""...Haha. Al igual que yo ahora."""
st_039010_0260#0,"""Yu-chan."""
st_039010_0270#0,"""Puedes sentir algo, ¿no? Si sientes algo, entonces vamos rápido."""
skit01#0,"""No desvies la vista"""
skit02#0,"""Historia lateral - El ignificado de este lugar"""
