st_039040_0001#0,"""A.P.239/5/10/11:30"""
st_039040_0010#0,"""Eso es... Anga Fundarge!"""
st_039040_0020#0,"""Es el catalizador de [Profound Darkness]. Espera, no... es el cebo."""
st_039040_0030#0,"""¿Qué está haciendo? ¿Enviar algo al suelo?"""
st_039040_0040#0,"""...Está siendo absorbida, posiblemente rellenando. ¿verdad, Aurora?"""
st_039040_0060#0,"""Ouch! Qué estás pensando, Yu-chan?!"""
st_039040_0070#0,"""Eres más joven que yo, así que voy a seguir bromeando."""
st_039040_0080#0,"""¿¡Bromeando!?!?"""
st_039040_0090#0,"""Dos veces. Esas emociones durante tu historia. No lo vuelvas a hacer."""
st_039040_0100#0,"""Tú también volviste aquí. Piensa en la razón."""
st_039040_0110#0,"""Cuando el Photon adopta una forma, ya sea bueno o malo, hay un significado."""
st_039040_0120#0,"""Entonces [Profound Darkness], después de desconectarse de Dark Falz, ¿cuál es la razón de su regreso?"""
st_039040_0130#0,"""Photons, en este momento, en este lugar, ¿por qué te criaron? ¿Por qué estás aquí?"""
st_039040_0140#0,"""La razón por la que estoy aquí... La razón por la que estoy aquí... Mi razón de estar aquí..."""
st_039040_0150#0,"""No puede ser de ayuda, que había sucedido. Incluso si todavía te arrepientes, nada cambiará."""
st_039040_0160#0,"""Así que, para dejar de lamentar. Ambos tienen que trabajar duro..."""
st_039040_0170#0,"""...Yu-chan, Por qué eres tan fuerte"""
st_039040_0180#0,"""Siempre he estado sola. Estoy seguro de que mi mente se había derrumbado, pero..."""
st_039040_0200#0,"""Hay un tipo que confió en mí, y eso fue suficiente."""
st_039040_0210#0,"""Yu-chan, ¿Confías en mí? ¿Crees en mi?"""
st_039040_0220#0,"""Tercera vez."""
st_039040_0230#0,"""¿No fuiste tú quien nos llevó a este lugar? Así que deja de preocuparte, Aurora."""
st_039040_0240#0,"""...Vamos, por qué siempre son ustedes los que me dan ánimo... ¿No debería ser todo lo contrario?"""
st_039040_0250#0,"""Bajo la influencia del renacimiento de Profound Darkness, el poder sellado de Apprentice se encuentra aquí. Está planeando revivirlo."""
st_039040_0260#0,"""Para decirlo simplemente, ha atraído el cebo. Es lo mismo con ese monstruo."""
st_039040_0270#0,"""Entonces, no podemos dejarlo así, ¿verdad?"""
st_039040_0280#0,"""Yu-chan, Vamos a detener a apprentice aquí... Te presto mi poder."""
st_039040_0285#0,"""¿Me presta el poder?"""
st_039040_0290#0,"""Yu-chan, di mi nombre. Mi nombre que baila, brilla, fascina más que nadie."""
st_039040_0300#0,"""El nombre que me simboliza y mis percepciones. Que mi nombre sea escuchado, llámelo."""
st_039040_0310#0,"""Danza brillante y encantadora, Aurora."""
st_039040_0320#0,"""Esta arma... ¿Eres tu?"""
st_039040_0330#0,"""En este momento estoy encarnada con los Photons. Tomando una forma humana, puedo convertirme en un arma también. El arma personal de Yu-chan..."""
st_039040_0340#0,"""Soy bastante salvaje con mis armas, ¿sabes?"""
st_039040_0350#0,"""No me importa. Es doloroso, pero podemos preocuparnos por eso más tarde."""
st_039040_0360#0,"""Antes de que esté agotada y comida por el Apprentice, vamos a derrotarlo! ¡¿Qué estás diciendo?!"""
st_039040_0370#0,"""Roger!"""
line01#0,"""El progreso de la mision se ha guardado."""
