st_039100_0001#0,"""A.P.239/5/15/14:00"""
st_039100_0010#0,"""Las otras reacciones han desaparecido. Podemos relajarnos ahora..."""
st_039100_0020#0,"""Esto no es... Esto no ha terminado todavía, Yu-chan."""
st_039100_0030#0,"""Esta herida abierta, que selló [Apprentice], se debe a la influencia de [Profound Darkness]."""
st_039100_0040#0,"""Mientras permanesca [Profound Darkness],<br>este sello no se mantendrá y \""eso\"" saldrá de nuevo"""
st_039100_0050#0,"""Estará aquí en Lillipa en otros lugares. Tampoco podemos negar la posibilidad de fugas tampoco."""
st_039100_0060#0,"""En la actualidad, no ha encontrado un anfitrión adecuado, pero es probable que vaya después, se le ocurre encontrar uno."""
st_039100_0070#0,"""Así que una vez que las condiciones sean correctas, aparecerá de nuevo."""
st_039100_0080#0,"""Dicen que los insectos pueden sobrevivir en cualquier lugar. Realmente, este problemático Dark Falz. Como el primer anfitrión, ¿de dónde crees que obtiene esto?"""
st_039100_0090#0,"""Dios... Me pregunto ¿cuánto impacto tuvo en el último anfitrión?"""
st_039100_0100#0,"""Casi nos volvimos así también..."""
st_039100_0110#0,"""Pero eso no sucedió, gracias a Afin y <%me>."""
st_039100_0120#0,"""…………"""
st_039100_0130#0,"""¿Qué? No quieres decirlo, pero sí ayudaron a salvarnos. ¿No lo hicieron?"""
st_039100_0140#0,"""Nunca pregunté por esto."""
st_039100_0150#0,"""Sinceramente, eres tan..."""
st_039100_0160#0,"""Usted debe aprender a agradecer a otras personas que le importan, Yu-chan."""
st_039100_0170#0,"""Muestro mis saludos a través de mis acciones...!"""
st_039100_0180#0,"""Y como funciona eso para ti, Yu-chan?"""
st_039100_0190#0,"""Oh, Ya veo. Eres demasiado tímida para decírselo. Ahora entiendo, que linda."""
st_039100_0200#0,"""No seas absurda."""
st_039100_0210#0,"""Por supuesto estoy agradecida con Afin y <%me>."""
st_039100_0220#0,"""Gracias a ellos, soy yo de nuevo. Nunca podré pagarles, ni tampoco olvidaré jamás."""
st_039100_0230#0,"""<%me> Me liberaron de mis cadenas."""
st_039100_0240#0,"""Afin nunca perdió la esperanza de que podría ser salva. Nada de lo que pueda hacer me devolverá su bondad."""
st_039100_0250#0,"""¿Eh? ¿Me llamaste?"""
st_039100_0260#0,"""¡Auroraaaaaaaa!"""
st_039100_0270#0,"""No es mi culpa. Tú eres la que se dejó llevar demasiado."""
st_039100_0280#0,"""Yuki-nee, De qué estaba hablando, con respecto a <%me> y yo?"""
st_039100_0290#0,"""Uhh, ¡no fue nada!"""
st_039100_0300#0,"""Hemos sellado [Apprentice], sin embargo, podría reaparecer en cualquier momento."""
st_039100_0310#0,"""Y no solo tenemos que lidiar con [Profound Darkness], sino también con su séquito de Dark Falz."""
st_039100_0320#0,"""No tenemos tiempo para hablar, tenemos que volver a la nave, ahora!"""
st_039100_0330#0,"""¿Crees que he dicho algo?"""
st_039100_0340#0,"""Nah, Yu-chan es demasiado tímida.<br>Ella es linda cuando se abre."""
st_039100_0350#0,"""Sin embargo, ayudar a la gente es mi especialidad. Estoy seguro de que hablará de sí misma más tarde."""
st_039100_0360#0,"""Ni siquiera sé de qué estamos hablando."""
st_039100_0370#0,"""Hehe..."""
st_039100_0380#0,"""De acuerdo, probablemente deberías regresar ahora. Yu-chan podría estar triste si la dejamos sola por demasiado tiempo."""
