name01#0,"""？？？"""
name02#0,"""？？？"""
st_035010_0001#0,"""A.P.239/3/11/11:00"""
st_035010_0010#0,"""Se siente un poco extraño, dada la facilidad con la que entramos."""
st_035010_0020#0,"""Por supuesto. Porque yo soy la Miko de esta estrella."""
st_035010_0030#0,"""Normalmente, el Rey Kuron bajaba sus cabezas y venía a mi propio santuario."""
st_035010_0040#0,"""El me envía cartas para que yo le visite en persona... él es bastante presumido."""
st_035010_0050#0,"""Sukuna-hime, ¿has conocido al rey Kuron?"""
st_035010_0060#0,"""Por supuesto. Tanto el Rey blancos como el Rey negros, con el fin de unirlos, realizo las visita"""
st_035010_0070#0,"""Aunque el rey de Shironian tiene una gran habilidad para las técnicas, he sentido que es un cobarde como rey."""
st_035010_0080#0,"""En cuanto al rey Kuron, era sabio. Yo no disfrutaba mucho de su orgullo, pero era algo pequeño y lindo."""
st_035010_0090#0,"""Usted cree que los Kuronites estaban siendo manipulados por [Double] atrabes de el Rey Kuron, ¿Correcto?"""
st_035010_0100#0,"""Tiene razón. Si los Kuronitas se mueven, a través de su rivalidad, los Shironianos se moverán unilateralmente también."""
st_035010_0110#0,"""Entonces, encontraremos a esos niños y los exorcizaremos en un solo suspiro."""
st_035010_0120#0,"""De esta manera, evitamos más sacrificios inútiles."""
st_035010_0130#0,"""ふふっ。"""
st_035010_0140#0,"""¿Qué es? ¿Qué es tan gracioso, Matoi?"""
st_035010_0150#0,"""Pienso que no importa lo que Sukuna-hime diga, ella es realmente agradable."""
st_035010_0160#0,"""Siempre estás diciendo que el planeta es importante, pero también atesoras a los Kuronites y los Shironians, ¿no?"""
st_035010_0170#0,"""Más que un tesoro, es más como tu propio deber."""
st_035010_0180#0,"""¿Deber?"""
st_035010_0190#0,"""Un deber que ha sido tallado en mi propio cuerpo desde mi nacimiento."""
st_035010_0200#0,"""Como dice la leyenda, nací de un padre Kuronite y una madre Shironian, una niña de cenizas. Como tal, tanto Shironians y Kuronites son mis propios parientes."""
st_035010_0210#0,"""Negro o blanco, a menudo puedo abandona su estupidez, pero sólo un demonio abandonaría a sus parientes."""
st_035010_0220#0,"""Como mis padres me vendieron con esta vida, no puedo."""
st_035010_0230#0,"""Lo siento... No debería haber bromeado sobre eso."""
st_035010_0240#0,"""Kaka, el sufrimiento, no importa.<br>No tiene sentido hablar de matar el tiempo.<br>Hasta qué punto llegare realmente sólo sabré a dónde voy. """
st_035010_0250#0,"""Sin embargo, el deseo de proteger a alguien puede producir energía más allá de los límites."""
st_035010_0260#0,"""Matoi, Usted debe reflexionar qué es lo que más quiere proteger."""
st_035010_0270#0,"""Lo que quiero proteger..."""
st_035010_0280#0,"""No debería ser algo tan vago como \""todo el mundo\"", ¿Sabes?"""
