st_039020_0001#0,"""A.P.239/5/10/10:30"""
st_039020_0010#0,"""... Tal como dicen los rumores, un área corrupta.<br>Esto es realmente caótico."""
st_039020_0020#0,"""Una vez que la zona corrupta se acostumbra al planeta, es una lástima... ¿No te parece?"""
st_039020_0030#0,"""No sé acerca de eso. No soy un Dark Falz, después de todo."""
st_039020_0040#0,"""...Hey Yuki-Chan. ¿Cómo te volviste Apprentice?"""
st_039020_0050#0,"""...¿Cómo iba a saber?"""
st_039020_0060#0,"""Yuki-Anne fue atrapada. A diferencia de usted que se convirtió en Dark Falz por su propia cuenta."""
st_039020_0070#0,"""De mí mismo... Así es, yo deseaba llegar a ser un Dark Falz por mi cuenta."""
st_039020_0080#0,"""Es una historia bastante antigua."""
st_039020_0090#0,"""La historia de la mujer más hermosa. Eso es todo lo que me llevó a llegar eso. Mi historia..."""
st_039020_0100#0,"""Mi belleza, mi belleza... Personalidad, experiencia, lo tenía todo. No estoy dispuesta a perder a nadie."""
st_039020_0110#0,"""Cuando todo cayó rápidamente... me quedé en la cima."""
st_039020_0120#0,"""Pero, más manos trataron de alcanzarme desde abajo. Arrastrándome, tratando de tirar de mí. Manos llenas de codicia."""
st_039020_0130#0,"""No son sólo las manos inevitables. Mi rebelión en el sentido del mundo. Es \""cansado\"" y \""viejo\""."""
st_039020_0140#0,"""De esta manera fluye el mundo. Lo entiendo, pero, aun así... no quería caer del escenario."""
st_039020_0150#0,"""En lugar de la clonación y la carne... ¿Debes mantener a la juventud?"""
st_039020_0160#0,"""¡No, entonces no seré yo misma! Hice lo mejor para ser yo misma!"""
st_039020_0170#0,"""Es por eso que yo... Si no soy yo misma, entonces no hay significado!"""
st_039020_0180#0,"""Se convirtió en un gran proyecto. La generación de la copia de Xion y fracaso. La aparición final de [Profound Darkness]."""
st_039020_0190#0,"""Desorden en el Tiempo. Pero, aun así, para mí fue algo muy importante."""
st_039020_0200#0,"""El mundo en el que luché fue diferente. Las mentiras que se arremolinan, el engaño, la citosina... El mundo hermoso y terrible."""
st_039020_0210#0,"""Más belleza que nadie. Más encanto que nadie. ¡Más joven que nadie!"""
st_039020_0220#0,"""Yo solo deseaba eso... Debería haber sido eso."""
st_039020_0223#0,"""1. ¿Ese era tu deseo?"""
st_039020_0226#0,"""2. Y el resultado fue esta generación."""
st_039020_0230#0,"""... Realmente no recuerdo."""
st_039020_0240#0,"""... Lo sé. No necesitas decirlo, lo sé."""
st_039020_0250#0,"""Pero, no es sólo culpa mía. Aparte de mí, más Dark Falz nacieron, fue un caos!"""
st_039020_0260#0,"""Pero nosotros, como Apprentice... lo que se hace no desaparecerá."""
st_039020_0270#0,"""La erosión de muchas estrellas... La resurrección de [Profound Darkness]..."""
st_039020_0280#0,"""...Tenemos que asumir la responsabilidad. Tanto tú como yo."""
st_039020_0290#0,"""Nee-Chan..."""
st_039020_0300#0,"""Estoy preocupada por esto, vamos."""
