st_039030_0001#0,"""A.P.239/5/10/11:00"""
st_039030_0010#0,"""¿Estas perdido? estás bien ahora."""
st_039030_0020#0,"""...Hehe. No es de extrañar que no les gustes."""
st_039030_0030#0,"""Es obvio, ¿no? Cuando éramos Aprendices, atacamos este planeta muchas veces."""
st_039030_0040#0,"""ARKS, Lillipans, Cuánto sufrieron... Viendo sus reacciones, lo sé."""
st_039030_0050#0,"""No es sólo eso. Incluso los eventos en este planeta son nuestra culpa!"""
st_039030_0060#0,"""Usted lo habría sabido. Cuando lo estábamos monitoreando..."""
st_039030_0070#0,"""Umm, Yu-chan. ¿Estás convencida?"""
st_039030_0080#0,"""Sólo porque te involucraste, te estás odiando así... culpándote a ti misma."""
st_039030_0090#0,"""...Está bien. Era irrazonable."""
st_039030_0100#0,"""Pero no fue culpa de nadie. Si lo deseaba o no, era un hecho que yo era Dark Falz."""
st_039030_0110#0,"""Aurora... ¿Por qué tienes miedo?"""
st_039030_0120#0,"""...! ¡Como si tuviera miedo!"""
st_039030_0130#0,"""Todavía estamos vinculados. Incluso algunas emociones se transmiten."""
st_039030_0140#0,"""¿Tienes miedo de que la gente te odie?"""
st_039030_0150#0,"""...Claro que lo estoy. Si te odian, se acabó. Sólo te caerás."""
st_039030_0160#0,"""Fue gracias a la gente que me gustó, la gente que tenía, que yo era capaz de estar allí."""
st_039030_0170#0,"""No queria ser odiada. Quería ser amada."""
st_039030_0180#0,"""¡Está bien! Incluso [Profound Darkness], no sé nada, nada!"""
st_039030_0190#0,"""Aún así, tener todo el mundo diciendo que es nuestra culpa! Ellos nos odian... ¡Me odian!"""
st_039030_0200#0,"""Es por eso que respondí... ¡No pensé que sería así!"""
st_039030_0210#0,"""Todos... Aparte de mí... ¿a dónde fueron?"""
st_039030_0220#0,"""Fueron llamados por Dios, ¿verdad? ¡No son del tipo que desaparecen fácilmente! ¡Siete Dioses! ¡Trece Diosas! ¡¿Dónde?!"""
st_039030_0230#0,"""Estar ahí arriba... ¡Para ir allí, lo he sacrificado todo!"""
st_039030_0240#0,"""Mai, Labyu, Floren, Roto! Nanaki! Tamu!... ¿Están realmente muertos?"""
st_039030_0250#0,"""Yo... no planeé que esto pasara, ¿por qué... se volvió así?"""
st_039030_0260#0,"""Yu-chan... ¿Soy mala? No soy mala, ¿verdad?"""
st_039030_0270#0,"""Por favor, dime Yu-chan. Los dos... No estamos mal, ¿verdad?"""
st_039030_0280#0,"""...Tienes que decidir eso por ti misma."""
