name01#0,"""？？？"""
name02#0,"""？？？"""
ra_031020_0001#0,"""A.P.239/1/8"""
ra_031020_0010#0,"""Oh! Parece que los dos han pasado por mucho."""
ra_031020_0020#0,"""Xiao... Nos dejaste saber que esto pasaría, ¿no?"""
ra_031020_0030#0,"""Sin embargo, los datos que<br>Reunieron en la exploración<br>Ayudará con la traducción."""
ra_031020_0040#0,"""La traducción progresaba lentamente, pero gracias a ustedes dos, hemos conseguido reunir muchos datos útiles."""
ra_031020_0050#0,"""Afortunadamente, el lenguaje se establecio. La próxima vez que lo escuche, automáticamente se traducirá."""
ra_031020_0060#0,"""Parece que somos venerados por los nativos. ¿Conseguiste averiguar por qué?"""
ra_031020_0070#0,"""Eso no lo entiendo. Puede ser debido a la cultura de Planeta Harkotan, pero necesitaré mirar en el para estar seguro."""
ra_031020_0080#0,"""Estaremos rodeados y adorados de nuevo durante la próxima investigación. Ahora que podemos entenderlos, me pregunto qué dirán."""
ra_031020_0090#0,"""¿No es mejor que ser odiado, por lo menos? De cualquier manera, esto es parte del deber de ARKS también,<br>Srta. Excepción Especial ARKS."""
ra_031020_0100#0,"""Caramba!"""
