name01#0,"""？？？"""
name02#0,"""？？？"""
un_033020_0001#0,"""A.P.239/2/5"""
un_033020_0010#0,"""<%me>! me alegra que estes aqui."""
un_033020_0020#0,"""Estaba hablando con Kotoshiro, y uh... Todavía no estoy segura de que sea seguro para su gente luchar contra Darkers."""
un_033020_0030#0,"""...Hablamos de esto anteriormente. No entiendo su preocupación... ¿por qué insiste en que no los involucremos?"""
un_033020_0040#0,"""Bueno, sin el poder de los Photons, no puedes eliminar a los Darkers... y sus residuos se acumulan, corrompiendo la vida."""
un_033020_0050#0,"""Lo has visto también, ¿verdad? Es cómo [Double] consigue controlar a los Kuronians."""
un_033020_0060#0,"""Entonces, ¿cómo explicas que nuestros guerreros han librado innumerables batallas, y sin embargo ninguno ha mostrado síntomas de los que hablas?"""
un_033020_0070#0,"""Hrm. Si estás en lo correcto, entonces esto es bastante inusual."""
un_033020_0080#0,"""Kotoshiro, Arte usted un tonto? Está tan claro como el día."""
un_033020_0090#0,"""Toda la vida en este planeta está bajo su bendición. Malicia de ese tipo es fácilmente repelida."""
un_033020_0100#0,"""Pero Sukuna-hime, no explica por qué los Kurones se han vuelto locos."""
un_033020_0110#0,"""Ay... Sin embargo, los kuronianos deben ser bendecidos al igual que nosotros... Hm."""
un_033020_0120#0,"""¡Esos malvados gemelos! Tiene que ser ellos."""
un_033020_0130#0,"""Si por astucia creyeran que los Kuronianos creían que eran iguales, sería fácil incitar a la guerra."""
un_033020_0140#0,"""Sin embargo, esto no le preocupa. Nuestra responsabilidad es proteger nuestros."""
un_033020_0150#0,"""Además, esos gigantes merecen una revuelta fuerte. Su arrogancia es tan monótona como su construcción."""
