name01#0,"""？？？"""
name02#0,"""？？？"""
ra_036010_0001#0,"""A.P.239/3/17"""
ra_036010_0010#0,"""Perdón por llamarte aquí<br><%me>."""
ra_036010_0020#0,"""Pensé que deberíamos hablar un poco,<br>después de todo lo que pasó.<br>Vamos a charlar un poco."""
ra_036010_0030#0,"""Así que... Después de ser tragado por Double, encontraste a Luther dentro, y él te ayudó a escapar.."""
ra_036010_0040#0,"""Eso suena realmente increíble, pero...Si estás de pie delante de mí ahora, debe haber sido cierto."""
ra_036010_0050#0,"""Necesito preguntar, <%me>.<br>¿Cómo está tu cuerpo?"""
ra_036010_0060#0,"""1. Nada malo que pueda ver."""
ra_036010_0070#0,"""2. Me siento muy bien."""
ra_036010_0080#0,"""Tal como sospechaba...<br>Matoi también dijo lo mismo."""
ra_036010_0090#0,"""En todo caso, se sentía muy bien y no podía sentirse mejor."""
ra_036010_0100#0,"""¿Puedes contar cuántos Darkers y enemigos han sido corrompidos por Darkers que has derrotado hasta ahora?"""
ra_036010_0110#0,"""La respuesta es... <%skit_text><br>Y ese número no es normal en absoluto."""
ra_036010_0111#0,"""999999999"""
ra_036010_0120#0,"""Tú y Matoi...<br>Han estado luchando demasiado"""
ra_036010_0130#0,"""¿Sabes por qué la gente que no es de ARKS no debe luchar contra Darkers, verdad?"""
ra_036010_0140#0,"""Por tanto, y si derrotas uno, deja restos atrás.<br>Aquellos se acumularán dentro de ti y eventualmente te corromperán."""
ra_036010_0150#0,"""Eso es lo que le sucedió a los Nativos de Naberius, y Dragonkin en Amduscia."""
ra_036010_0160#0,"""Harkotan tiene la protección de Miko, que se alimenta del proceso de corrupción.<br>Aunque, no parece ser infalible."""
ra_036010_0170#0,"""Pero los miembros de ARKS pueden resistir.<br>El photon dentro de un cuerpo de ARKS neutralizará las partículas Darker ."""
ra_036010_0180#0,"""Sin embargo... Todo tiene un límite."""
ra_036010_0190#0,"""Has destruido a innumerables Darkers, formas de vida nativas corruptas purificadas y expulsado de varios intentos de invasión Dark Falz."""
ra_036010_0200#0,"""Y luego, has sido consumido por un Dark Falz, y escapado por manifestar suficiente poder para salir... Ni siquiera puedo comenzar a calcular los efectos de eso."""
ra_036010_0210#0,"""Lo siento...<br>Esto está empezando a sonar terriblemente amenazante ¿verdad?."""
ra_036010_0220#0,"""Sin embargo, Philia y yo estamos de acuerdo en la opinión que usted tomara a partir de ahora."""
ra_036010_0230#0,"""Si sólo peleas normalmente, no debería ser un problema. No es como si estuvieras seriamente dañado o algo."""
ra_036010_0240#0,"""Simplemente no olvide, Usted no es el único ARKS... Pero usted es el único."""
text01#0,"""<br>Has recibido Matterboard: [El destino de mis sentimientos]<br>"""
