st_013650_0001#0,"""A.P.238/4/9/13:00"""
st_013650_0010#0,"""Guau, no está nada mal. ¡Realmente te puedes esforzar mucho!"""
st_013650_0020#0,"""¡Para que puedas empujarme de está manera, realmente estás por encima del promedio!"""
st_013650_0030#0,"""Nos tomó a ambos todas nuestras fuerza y usted está tan calmadado..."""
st_013650_0040#0,"""¡Debemos parar aquí!, No es importante que gane o que pierda, solo queria tener una idea de tu espíritu de lucha"""
st_013650_0050#0,"""Quiero decir seriamente, dos de nosotros y eso no le impide ser menos molesto."""
st_013650_0060#0,"""Eso es por lo duro que me entreno. Aun así, realmente tengo que aplaudir sus esfuerzos!"""
st_013650_0070#0,"""¡Si sigues avanzando a este ritmo, ni siquiera tendré oportunidad contra ti algún día!"""
st_013650_0080#0,"""El encuentro de practica termina aquí. Realmente no puedo encontrar ningún fallo en cualquiera de sus acciónes!"""
st_013650_0090#0,"""¡Espero que lo que ustedes experimenten de aquí en adelante continúe fortaleciendo su devoción por la justicia!"""
st_013650_0100#0,"""Hey, ¡Espera!, ¡Huey! ¿Qué hay de mí?"""
st_013650_0110#0,"""¿Hm?, ¿Qué hay que hacer además de felicitar a estos dos por su victoria?"""
st_013650_0120#0,"""¡Eso no es lo que quiero decir!"""
st_013650_0130#0,"""Fwahahahaaha, ¡No te preocupes por pequeñezes!"""
st_013650_0140#0,"""Después de cruzar las hojas con ustedes, sé que todavía no son un oponente para mi."""
st_013650_0150#0,"""Sólo se centran en tener un corazón lleno de justicia y dejar que todo pase justo por delante!"""
st_013650_0160#0,"""¿Eso es todo lo que querías oír?<br>¡Okay nos vemos luego!"""
st_013650_0170#0,"""Ni siquiera puedo darme cuenta de lo raro que es ese chico. Pero, aprendí que aún tengo un camino por recorrer."""
st_013650_0180#0,"""Gracias de nuevo, hoy fue muy divertido, y te veré por ahí, <%me>."""
