name01#0,"""？？？"""
name02#0,"""？？？"""
un_011620_0010#0,"""Ahaha! Es muy bonito afuera. La frescura de los fotones esta a un nivel diferente en comparación con mi oficina!"""
un_011620_0020#0,"""Hmmmmmmm... Insecto?"""
un_011620_0030#0,"""No te ves como un enemigo ... ¡Genial, entonces puedo usarte como me plazca!"""
un_011620_0040#0,"""En este momento estoy abierto a cualquier cosa, ya que finalmente obtuve permiso gratuito para esta área!"""
un_011620_0050#0,"""Obtener ese permiso dura para siempre. Incluso si trataba de ir, no me dejaban y era detenida \""Es muy peligroso,\"" Me decian."""
un_011620_0060#0,"""Tratar de poner en mi cabeza la idea de que hay algo más peligroso que yo es demasiado molesto!"""
un_011620_0070#0,"""Pero finalmente lo consegui, no tenía idea de que se sentiría tan bien. Supongo que las cosas buenas vienen a aquellos que se adhieren a ella!"""
un_011620_0080#0,"""Supongo que podría volver a volar algo asi me sentire mejor."""
un_011620_0090#0,"""Dado que tengo derechos 'libres' a esta área, entonces podría simplemente explotar todo!"""
