st_013320_0001#0,"""A.P.238/4/9/11:30"""
st_013320_0010#0,"""ふふっ、いいですねえ。<br>あなたの戦い方、どんどんどんどん<br>洗練されていってますよお。"""
st_013320_0020#0,"""リサが見ても時々ぞくぞくっと<br>するような鋭い動き、ありますし<br>すばらしい成長速度です。"""
st_013320_0030#0,"""リサの目に狂いはありませんでした。<br>ほかは狂っているかもしれないですが<br>目だけは自信があるのです。"""
st_013320_0040#0,"""とくに、あなたは特別であり<br>格別な感じでしたねえ。<br>リサ、ビビッときちゃいましたから。"""
st_013320_0050#0,"""あなたはもっともーっと強くなれます。<br>リサの目に間違いはありませんから<br>これはもう決定事項ですねえ。"""
st_013320_0060#0,"""もっともーっと強くなって<br>ずっとずーっと一緒に敵さんを<br>殺して殺して殺して殺しましょうねえ？"""
st_013320_0070#0,"""Hahahaha! Ik vraag me af of jullie twee hier plezier mee zullen hebben!"""
st_013320_0080#0,"""Hey Huey! Huey! Ik will ook meedoen!"""
st_013320_0090#0,"""Jij bent deel van de staff, toch? Tijd om de huidige situatie te raporteren!"""
st_013320_0100#0,"""……現在の成績優秀者は<br>レンジャーのリサと<br><%me>のペアだ！"""
st_013320_0110#0,"""Ik denk dat ik die naam ergens eerder gehoord heb..."""
st_013320_0120#0,"""……っていうか、このスコアは<br>ちょっとやりすぎじゃないか？<br>でもまあ、強いのならそれでよし！"""
st_013320_0122#0,"""Volgend lijkt het op het paar van Ohza de Hunter en Marlu de Force!"""
st_013320_0124#0,"""Het lijkt erop det de gerumoerde informatie zusters het ook volhouden!"""
st_013320_0126#0,"""Wie?"""
st_013320_0140#0,"""Maar toch, iedereen is ongeveer neck aan neck. het kan overal gaan van hier."""
st_013320_0150#0,"""Hey, Huey, Gewoon lezen wat je daar geschreven hebt? is dat leuk?"""
st_013320_0160#0,"""Het event gaat nu in de tweede helft. ik kijk er naar uit om iedereen hun best te zien doen!"""
st_013320_0170#0,"""Luister Clarissa, wanneer je opgroeit, zijn er dingen waar je gewoon mee moet leven."""
st_013320_0175#0,"""Op zijn minst, zou je de event details willen lezen?"""
st_013320_0180#0,"""あらあらあ？\u3000前半戦で<br>すこしやり過ぎちゃいましたかねえ？"""
st_013320_0190#0,"""でもそんなの関係ないですねえ。<br>後半はもっとやっちゃいますから。"""
