st_013600_0001#0,"""A.P.238/4/9/10:55"""
st_013600_0010#0,"""...Hey."""
st_013600_0020#0,"""Hey, you!"""
st_013600_0030#0,"""What are you doing by yourself? You know the rules of the tournament."""
st_013600_0040#0,"""You have to join in. If you go in alone you'll be disqualified."""
st_013600_0050#0,"""Find someone else, understand?"""
st_013600_0060#0,"""...Or did you not have anyone to invite?"""
st_013600_0070#0,"""...Sorry, I didn't mean anything by that! I just thought you'd be in demand for this...!"""
st_013600_0080#0,"""I guess there's no choice. Alright, I'll go with you. I wasn't busy anyway."""
st_013600_0090#0,"""So what am I doing here? That's none of your business. Would you rather I leave?"""
st_013600_0100#0,"""...Look, it's starting soon."""
