st_013220_0001#0,"""A.P.238/4/9/11:30"""
st_013220_0010#0,"""……ここは<br>小休止できるポイントね。"""
st_013220_0020#0,"""……貴方、ちょっと見ないうちに<br>ずいぶんと頼もしくなってて<br>びっくりした。"""
st_013220_0030#0,"""……この前までは、もっと頼りない<br>雰囲気だったのに、今はもう<br>歴戦のアークスのよう。"""
st_013220_0040#0,"""……この短期間で<br>大したものだと思うわ。<br>信じられないぐらい。"""
st_013220_0050#0,"""……貴方と同じぐらいの実力者が<br>もっと出てきてくれると<br>いいんだけどね。"""
st_013220_0070#0,"""Hahahaha! Ik vraag me af of jullie twee hier plezier mee zullen hebben!"""
st_013220_0080#0,"""Hey Huey! Huey! Ik will ook meedoen!"""
st_013220_0090#0,"""Jij bent deel van de staff, toch? Tijd om de huidige situatie te raporteren!"""
st_013220_0100#0,"""……現在の成績優秀者は<br>ハンターのオーザと<br>レンジャーのジャンのペア！"""
st_013220_0110#0,"""Wie?"""
st_013220_0120#0,"""フォースのマールーとペアの<br><%me>も<br>頑張っているようだな！"""
st_013220_0130#0,"""Ah, ik denk dat ik die naam al ergens eerder gehoord heb..."""
st_013220_0140#0,"""Maar toch, iedereen is ongeveer neck aan neck. het kan overal gaan van hier."""
st_013220_0150#0,"""Hey, Huey, Gewoon lezen wat je daar geschreven hebt? is dat leuk?"""
st_013220_0160#0,"""Het event gaat nu in de tweede helft. ik kijk er naar uit om iedereen hun best te zien doen!"""
st_013220_0170#0,"""Hey Clarissa, dit is voor de deelnemers, dus kan je gewoon meewerken?"""
st_013220_0180#0,"""……あの人に負けている。<br><%me>。<br>後半、もっと頑張りましょう。"""
