st_013640_0001#0,"""A.P.238/4/9/12:30"""
st_013640_0010#0,"""Dat is genoeg! Dat was goed! Je hebt me echt getoond hoe hard je werkt!"""
st_013640_0020#0,"""Maar toch, je optreden kan wat beter."""
st_013640_0030#0,"""Zelfs met dat, je was in staat om je weg naar het einde te vechten en dat is wat nodig is in een ARKS lid zijn."""
st_013640_0040#0,"""Je won niet en je krijgt de tentoonstellings match niet, maar je hard werk is genoteerd."""
st_013640_0050#0,"""Haast je en keer terug - iedereen is op je aan het wachten!"""
st_013640_0060#0,"""Er is echt niets dat ik kan fixen aan je optreden, het was perfect! Allemaal dankzij mijn briljante planning!"""
st_013640_0070#0,"""Maar ik denk dat een deel ervan was door je inspanning als deelnemers."""
st_013640_0080#0,"""Ik heb iets speciaal klaargemaakt aleen voor jou!"""
st_013640_0090#0,"""そう、君達へのご褒美……<br>それは、このオレとの模擬戦闘だッ！"""
st_013640_0100#0,"""六芒均衡に胸を借りるというのは<br>非常に名誉なことらしいからな！<br>さあ、遠慮せずに全力でかかってこい！"""
st_013640_0110#0,"""……すみませんご褒美辞退します。"""
st_013640_0120#0,"""すっごい棒読みッ！<br>おい、おおいっ！\u3000ここまで頑張って<br>きたんだから最後も頑張ろうぜ！"""
st_013640_0130#0,"""それに、オレは君の実力を知りたい！"""
st_013640_0140#0,"""いや、あたしは知らなくてもいい。"""
st_013640_0150#0,"""そうはいかない！<br>オレは六芒均衡！\u3000アークスに連なる<br>すべてのことを知らねばならんのだ！"""
st_013640_0160#0,"""そっちの君……<br><%me>の事は<br>ある程度わかっている！"""
st_013640_0170#0,"""だがしかし、そちらのサラという少女！<br>君は知らん、君には会ったことがない！"""
st_013640_0180#0,"""オレが会ったことがないということは<br>君はアークスではないはずだ！"""
st_013640_0190#0,"""なぜなら、オレはアークス全員に<br>会っているし、覚えているからな！<br>名前はよく忘れるけど！"""
st_013640_0200#0,"""顔も忘れたんでしょ。"""
st_013640_0210#0,"""それはないな！<br>うん、それはない！"""
st_013640_0220#0,"""……それで、あたしを咎めると？"""
st_013640_0230#0,"""いやいやまったくそんなつもりはない！<br>アークスではないかもしれないが<br>その心は正義のものだろう！"""
st_013640_0240#0,"""だから、確かめさせてほしい！<br>君の正義の心意気を！"""
st_013640_0250#0,"""はぁ……めんどくさい。<br>結局は、自分が戦いたいだけでしょ。"""
st_013640_0260#0,"""そう考えてもらっても構わないぞ！<br>なにせ、オレにできるのは戦うことと<br>人助けをすること、だからな！"""
st_013640_0270#0,"""ごめん<%me><br>面倒なことに付き合わせちゃうけど<br>運命だと思って諦めて。"""
st_013640_0280#0,"""では、行くぞッ！"""
