st_013050_0001#0,"""A.P.238/4/9/13:00"""
st_013050_0010#0,"""AAAND... STOP!"""
st_013050_0020#0,"""Wow, what an upset!"""
st_013050_0030#0,"""W-wait! That one didn't count! I demand a rematch!"""
st_013050_0040#0,"""No matter the result, a duel is a duel! The outcome is final!"""
st_013050_0050#0,"""With only seconds left on the clock, there is no room for debate!"""
st_013050_0060#0,"""Nghghghgh---!!! I won't forget this, peon!"""
st_013050_0070#0,"""I must say, watching her lose was quite the scene to behold!"""
st_013050_0080#0,"""Good work! This concludes our program! You are truly the best of the best!"""
st_013050_0090#0,"""May this experience steel you for the coming harsh battles ahea--"""
st_013050_0100#0,"""Claris Claes! Stop attacking the ship!"""
st_013050_0110#0,"""I won't accept it! Never! Ever!"""
st_013050_0120#0,"""Sure I was holding back 50%, but I still should have won!!"""
st_013050_0125#0,"""AAAND... STOP! The winner is... Claris Claes!"""
st_013050_0130#0,"""Haha! Could you believe what you were seeing? This is the power of the Council of Six!"""
st_013050_0140#0,"""But... I have to hand it to you.<br>I haven't had such an exhilarating fight in a long time!"""
st_013050_0150#0,"""Ah, that was great!<br>I had tons of fun. Time to head on home."""
st_013050_0160#0,"""Listen up, peon! You'd better be stronger the next time we throw down!"""
st_013050_0170#0,"""Sorry about that! But I guess there's no helping it! After all, you guys were fighting all the way here!"""
st_013050_0180#0,"""Good work! This concludes our program! You are truly the best of the best!"""
st_013050_0190#0,"""I'm sure this mock battle against a Council member taught you something new!"""
st_013050_0200#0,"""I only hope that this experience drives you to reach further heights! Farewell!"""
