st_013010_0001#0,"""A.P.238/4/9/11:00"""
st_013010_0010#0,"""Ah, probando probando. ¿Que estoy diciendo? ¡No es que necesite un micrófono!"""
st_013010_0020#0,"""Voy a utilizar el poder de mis photons para proyectar mi voz a todo el mundo!"""
st_013010_0030#0,"""De todos modos, soy Huey del Consejo de los Seis, y yo soy el encargado de este evento y tu futuro en ARKS."""
st_013010_0040#0,"""Desde que estoy en el monitor, no puedo ver tus reacciones..."""
st_013010_0050#0,"""Pero estoy seguro de que todos ustedes están sorprendidos y asombrado de verme!"""
st_013010_0060#0,"""Me gustaría darle las gracias por asistir a este evento, pero de nuevo no fue exactamente voluntario, ¿no?"""
st_013010_0070#0,"""Un evento tan divertido como este<br>¡No puedo participar!...<br>Maldita sea, no pensaba hacerlo de todos modos!"""
st_013010_0080#0,"""De todas formas, no se preocupe por las reglas en este caso, sólo hay una cosa que preocuparse."""
st_013010_0090#0,"""Eso es ser más fuerte que nadie."""
st_013010_0100#0,"""¿Espera? ¿Que estoy? Estoy en medio de un discurso ahora mismo."""
st_013010_0110#0,"""Hey, sale del camino, yo también soy parte del personal del evento también esta vez."""
st_013010_0120#0,"""Fufufu, Hey todos los ARKS pueden oír mi voz, ¿verdad?"""
st_013010_0130#0,"""Mi nombre es Claris Claes, número cinco en el Consejo y una de los Tres Héroes."""
st_013010_0140#0,"""He estado participando en la planificación de este evento y espero que todos se diviertan."""
st_013010_0150#0,"""Tengo un presente especial esperando a cualquiera que llegue al final del evento."""
st_013010_0160#0,"""Hey Claris Claes, no regales el clímax! Tenemos que aguantar un poco más para eso!"""
st_013010_0170#0,"""De todos modos, es casi la hora de comenzar."""
st_013010_0180#0,"""Y Claris Claes, estuvimos de acuerdo en que no dirías nada de Incecto."""
st_013010_0190#0,"""¡Yo sé eso!"""
st_013010_0200#0,"""では、アークス戦技大……"""
st_013010_0210#0,"""Empezar!"""
st_013010_0220#0,"""……おい。"""
