st_013620_0001#0,"""A.P.238/4/9/11:30"""
st_013620_0010#0,"""Este es el final de la zona forestal, parece que tenemos un pequeño descanso."""
st_013620_0020#0,"""Sin embargo, viéndote luchar, creo que podría usar un descanso."""
st_013620_0030#0,"""Cada vez que te veo, pareces ser más refinado. Honestamente, estoy bastante celosa de tu potencial."""
st_013620_0040#0,"""La forma en que luchar, parece que lo has hecho mecánicamente una y otra vez."""
st_013620_0050#0,"""Sin embargo, durante ese corto período de tiempo, no puedo imaginar cómo ha logrado crecer tanto."""
st_013620_0060#0,"""Lo siento, no quise decir nada de eso, parece que me quedé atrapada en mis pensamientos."""
st_013620_0070#0,"""Definitivamente no es malo que usted ha conseguido esa fuerte, pero no consigue más confianza."""
st_013620_0080#0,"""Hahaahha!Hola participantes, ¿se divierten?"""
st_013620_0090#0,"""Hmm, yo tambien quiero participar..."""
st_013620_0100#0,"""Hm... ¿Alguien me llama?"""
st_013620_0110#0,"""Te dije que apagaras tu comunicador. Parece que todo el mundo está a mitad de camino, necesito leer el informe."""
st_013620_0120#0,"""En este momento, los dos que están al frente son <%me> y la Hunter Sara!"""
st_013620_0130#0,"""¿Qué? ¡Guauu! De ninguna manera, un ejemplo de mi fuerza. Nos llamaron directamente!"""
st_013620_0140#0,"""Parece que Ohza el Hunter y la Force Marlu están dando su mejor esfuerso!"""
st_013620_0150#0,"""Muy bien, déjamelo a mí!<br>Voy a ir pronto!<br>Ya voy!"""
st_013620_0160#0,"""Pero aún así, todo el mundo está en un empate. Podría ir de cualquier manera en la segunda mitad!"""
st_013620_0170#0,"""Parece que he encontrado algo más interesante. Clarissa, vamos a ponernos en marcha!"""
st_013620_0180#0,"""De todas formas, la segunda mitad empieza ahora ... oh espera, ¿qué?"""
st_013620_0190#0,"""Claris Claes, se supone que debes estar ayudandome con el reporte, no desaparecer!"""
st_013620_0200#0,"""Bueno, debe ser muy divertido para resistir. Disfruten de la segunda mitad, y todo el mundo de lo mejor!"""
st_013620_0210#0,"""Parece que esa vieja bruja no está en esto. Esto significa que no tiene que preocuparse de la segunda mitad."""
st_013620_0220#0,"""¿Qué? Oh, nada, solo que estaba susurrando, no tiene impoartancia."""
st_013620_0230#0,"""Parece que estamos a la cabeza, vamos a mantenerlo de esa manera."""
